SymbolName;Camera.cameraData.robotPosition[2].x;Camera.cameraData.robotPosition[2].y;SymbolName;WheelEncoders.vXCartesianFromMotors;SymbolName;MotorDrivers.vXCartesianToMotors;SymbolName;WheelEncoders.vYCartesianFromMotors;SymbolName;MotorDrivers.vYCartesianToMotors;SymbolName;WheelEncoders.vthetaCartesianFromMotors;SymbolName;MotorDrivers.vThetaCartesianToMotors;SymbolName;ParameterEstimation.i1;SymbolName;Camera.cameraData.robotPosition[2].x;SymbolName;Camera.cameraData.robotPosition[2].y;SymbolName;Camera.cameraData.robotPosition[2].e;SymbolName;Camera.cameraData.robotPosition[2].theta
NetID;5.53.207.184.1.1;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1
Port;851;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851
Offset;0;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0
ScaleFactor;1;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff
Unit;(None);(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None)
Unit ScaleFactor;1;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1
Unit Offset;0;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0

17350;4684.5439453125;1612.3763427734375;17350;-0.44282210986441523;17350;0;17350;31.446606112999991;17350;0;17350;2.7213955425703706;17350;3;17350;357;17350;4684.5439453125;17350;1612.3763427734375;17350;4.9475851058959961;17350;1.8800182342529297
17360;4684.5439453125;1612.3763427734375;17360;-24.798038152406761;17360;0;17360;8.1812308586666518;17360;0;17360;2.685413277219753;17360;3;17360;234;17360;4684.5439453125;17360;1612.3763427734375;17360;4.9475851058959961;17360;1.8800182342529297
17370;4683.55712890625;1613.603515625;17370;-26.126504482000009;17370;0;17370;17.129452110333336;17370;0;17370;2.8085105007876545;17370;3;17370;-58;17370;4683.55712890625;17370;1613.603515625;17370;5.2888364791870117;17370;1.9791473150253296
17380;4683.55712890625;1613.603515625;17380;-23.469571822813581;17380;0;17380;25.310682969000009;17380;0;17380;2.823660928303704;17380;3;17380;-252;17380;4683.55712890625;17380;1613.603515625;17380;5.2888364791870117;17380;1.9791473150253296
17390;4683.55712890625;1613.603515625;17390;-22.141105493220337;17390;0;17390;-30.679615719999997;17390;0;17390;2.9486519553111115;17390;3;17390;-219;17390;4683.55712890625;17390;1613.603515625;17390;5.2888364791870117;17390;1.9791473150253296
17400;4683.55712890625;1613.603515625;17400;-6.1995095381017151;17400;0;17400;-25.055019504666671;17400;0;17400;3.0528111444839507;17400;3;17400;-43;17400;4683.55712890625;17400;1613.603515625;17400;5.2888364791870117;17400;1.9791473150253296
17410;4681.9775390625;1614.3380126953125;17410;6.6423316479660972;17410;0;17410;-37.071202328333356;17410;0;17410;3.0149350756938271;17410;3;17410;83;17410;4681.9775390625;17410;1614.3380126953125;17410;5.87610387802124;17410;2.1816287040710449
17420;4681.9775390625;1614.3380126953125;17420;15.498773845254272;17420;0;17420;-42.695798543666683;17420;0;17420;2.7516963976024691;17420;3;17420;26;17420;4681.9775390625;17420;1614.3380126953125;17420;5.87610387802124;17420;2.1816287040710449
17430;4681.9775390625;1614.3380126953125;17430;0.44282210986441523;17430;0;17430;-16.618125181666681;17430;0;17430;2.7630592182395062;17430;3;17430;-71;17430;4681.9775390625;17430;1614.3380126953125;17430;5.87610387802124;17430;2.1816287040710449
17440;4681.9775390625;1614.3380126953125;17440;-49.596076304813558;17440;0;17440;2.5566346433333251;17440;0;17440;2.8823688349283949;17440;3;17440;-430;17440;4681.9775390625;17440;1614.3380126953125;17440;5.87610387802124;17440;2.1816287040710449
17450;4685.67529296875;1613.3590087890625;17450;-72.18000390789831;17450;0;17450;-22.242721397000008;17450;0;17450;3.0509173410444448;17450;3;17450;-879;17450;4685.67529296875;17450;1613.3590087890625;17450;5.1823272705078125;17450;2.2670152187347412
17460;4685.67529296875;1613.3590087890625;17460;-15.498773845254238;17460;0;17460;-70.818779620333331;17460;0;17460;2.8615369970938271;17460;3;17460;-898;17460;4685.67529296875;17460;1613.3590087890625;17460;5.1823272705078125;17460;2.2670152187347412
17470;4685.67529296875;1613.3590087890625;17470;42.953744656847462;17470;0;17470;-35.025894613666672;17470;0;17470;2.8141919111061724;17470;3;17470;-217;17470;4685.67529296875;17470;1613.3590087890625;17470;5.1823272705078125;17470;2.2670152187347412
17480;4685.67529296875;1613.3590087890625;17480;53.138653183728849;17480;0;17480;49.087385151999989;17480;0;17480;3.0963686235925927;17480;3;17480;147;17480;4685.67529296875;17480;1613.3590087890625;17480;5.1823272705078125;17480;2.2670152187347412
17490;4682.44970703125;1616.736083984375;17490;24.798038152406761;17490;0;17490;58.80259679666667;17490;0;17490;3.0262978963308647;17490;3;17490;-565;17490;4682.44970703125;17490;1616.736083984375;17490;2.7681279182434082;17490;2.3766674995422363
17500;4682.44970703125;1616.736083984375;17500;3.9853989887796715;17500;0;17500;0.2556634643333382;17500;0;17500;2.6835194737802475;17500;3;17500;-1063;17500;4682.44970703125;17500;1616.736083984375;17500;2.7681279182434082;17500;2.3766674995422363
17510;4682.44970703125;1616.736083984375;17510;8.413620087423725;17510;0;17510;-32.980586899;17510;0;17510;2.7327583632074077;17510;3;17510;-211;17510;4682.44970703125;17510;1616.736083984375;17510;2.7681279182434082;17510;2.3766674995422363
17520;4682.44970703125;1616.736083984375;17520;5.7566874282372673;17520;0;17520;16.106798253000004;17520;0;17520;3.045235930725926;17520;3;17520;14;17520;4682.44970703125;17520;1616.736083984375;17520;2.7681279182434082;17520;2.3766674995422363
17530;4683.2607421875;1616.993896484375;17530;-0.44282210986441523;17530;0;17530;69.796125763;17530;0;17530;3.1929525990074077;17530;3;17530;-421;17530;4683.2607421875;17530;1616.993896484375;17530;4.44528865814209;17530;2.4701228141784668
17540;4683.2607421875;1616.993896484375;17540;6.6423316479660972;17540;0;17540;38.605183114333308;17540;0;17540;2.9562271690691357;17540;3;17540;-692;17540;4683.2607421875;17540;1616.993896484375;17540;4.44528865814209;17540;2.4701228141784668
17550;4683.2607421875;1616.993896484375;17550;7.527975867694928;17550;0;17550;28.378644540999971;17550;0;17550;2.6589000290666669;17550;3;17550;-79;17550;4683.2607421875;17550;1616.993896484375;17550;4.44528865814209;17550;2.4701228141784668
17560;4683.2607421875;1616.993896484375;17560;15.498773845254238;17560;0;17560;8.9482212516666664;17560;0;17560;2.7308645597679013;17560;3;17560;596;17560;4683.2607421875;17560;1616.993896484375;17560;4.44528865814209;17560;2.4701228141784668
17570;4683.2607421875;1616.993896484375;17570;-3.9853989887796386;17570;0;17570;26.844663755;17570;0;17570;2.8804750314888894;17570;3;17570;372;17570;4683.2607421875;17570;1616.993896484375;17570;4.44528865814209;17570;2.4701228141784668
17580;4681.7998046875;1610.51611328125;17580;-41.625278327254243;17580;0;17580;39.883500436;17580;0;17580;2.80093528702963;17580;3;17580;-255;17580;4681.7998046875;17580;1610.51611328125;17580;11.668007850646973;17580;2.5943715572357178
17590;4681.7998046875;1610.51611328125;17590;-12.841841186067812;17590;0;17590;0.76699039299999561;17590;0;17590;2.891837852125926;17590;3;17590;-531;17590;4681.7998046875;17590;1610.51611328125;17590;11.668007850646973;17590;2.5943715572357178
17600;4681.7998046875;1610.51611328125;17600;2.2141105493220437;17600;0;17600;-37.582529257000012;17600;0;17600;2.9600147759481481;17600;3;17600;-177;17600;4681.7998046875;17600;1610.51611328125;17600;11.668007850646973;17600;2.5943715572357178
17610;4681.7998046875;1610.51611328125;17610;-24.798038152406793;17610;0;17610;12.271846288000006;17610;0;17610;2.9429705449925923;17610;3;17610;136;17610;4681.7998046875;17610;1610.51611328125;17610;11.668007850646973;17610;2.5943715572357178
17620;4682.94384765625;1615.724853515625;17620;-14.170307515661026;17620;0;17620;-5.1132692866666885;17620;0;17620;3.0073598619358024;17620;3;17620;-2;17620;4682.94384765625;17620;1615.724853515625;17620;5.76550817489624;17620;2.7879347801208496
17630;4682.94384765625;1615.724853515625;17630;29.669081360915264;17630;0;17630;-68.262144976999991;17630;0;17630;2.8861564418074073;17630;3;17630;-216;17630;4682.94384765625;17630;1615.724853515625;17630;5.76550817489624;17630;2.7879347801208496
17640;4682.94384765625;1615.724853515625;17640;20.369817053762741;17640;0;17640;-30.679615719999997;17640;0;17640;2.8293423386222223;17640;3;17640;8;17640;4682.94384765625;17640;1615.724853515625;17640;5.76550817489624;17640;2.7879347801208496
17650;4682.94384765625;1615.724853515625;17650;-38.525523558203375;17650;0;17650;7.9255673943333136;17650;0;17650;2.9278201174765432;17650;3;17650;-155;17650;4682.94384765625;17650;1615.724853515625;17650;5.76550817489624;17650;2.7879347801208496
17660;4683.1708984375;1617.359130859375;17660;-50.481720524542389;17660;0;17660;-30.168288791333321;17660;0;17660;3.0262978963308647;17660;3;17660;-895;17660;4683.1708984375;17660;1617.359130859375;17660;5.9557638168334961;17660;2.8883988857269287
17670;4683.1708984375;1617.359130859375;17670;19.484172834033878;17670;0;17670;-69.540462298666668;17670;0;17670;2.8710060142913583;17670;3;17670;-993;17670;4683.1708984375;17670;1617.359130859375;17670;5.9557638168334961;17670;2.8883988857269287
17680;4683.1708984375;1617.359130859375;17680;53.581475293593229;17680;0;17680;-21.731394468333349;17680;0;17680;2.8388113558197534;17680;3;17680;-133;17680;4683.1708984375;17680;1617.359130859375;17680;5.9557638168334961;17680;2.8883988857269287
17690;4683.1708984375;1617.359130859375;17690;32.326014020101688;17690;0;17690;49.343048616333341;17690;0;17690;3.0471297341654324;17690;3;17690;174;17690;4683.1708984375;17690;1617.359130859375;17690;5.9557638168334961;17690;2.8883988857269287
17700;4688.626953125;1617.2073974609375;17700;4.4282210986440544;17700;0;17700;49.087385152;17700;0;17700;2.9997846481777781;17700;3;17700;-572;17700;4688.626953125;17700;1617.2073974609375;17700;4.3519015312194824;17700;2.9769096374511719
17710;4688.626953125;1617.2073974609375;17710;27.012148701728805;17710;0;17710;3.3236250363333206;17710;0;17710;2.6721566531432104;17710;3;17710;-907;17710;4688.626953125;17710;1617.2073974609375;17710;4.3519015312194824;17710;2.9769096374511719
17720;4688.626953125;1617.2073974609375;17720;31.883191910237276;17720;0;17720;-33.23625036333334;17720;0;17720;2.6626876359456793;17720;3;17720;-91;17720;4688.626953125;17720;1617.2073974609375;17720;4.3519015312194824;17720;2.9769096374511719
17730;4688.626953125;1617.2073974609375;17730;0.88564421972883045;17730;0;17730;16.362461717333343;17730;0;17730;3.0414483238469137;17730;3;17730;193;17730;4688.626953125;17730;1617.2073974609375;17730;4.3519015312194824;17730;2.9769096374511719
17740;4682.1875;1610.6402587890625;17740;-18.598528614305078;17740;0;17740;76.6990393;17740;0;17740;3.2156782402814819;17740;3;17740;-583;17740;4682.1875;17740;1610.6402587890625;17740;11.956330299377441;17740;3.0666399002075195
17750;4682.1875;1610.6402587890625;17750;10.627730636745769;17750;0;17750;33.236250363333319;17750;0;17750;2.9391829381135808;17750;3;17750;-885;17750;4682.1875;17750;1610.6402587890625;17750;11.956330299377441;17750;3.0666399002075195
17760;4682.1875;1610.6402587890625;17760;27.012148701728805;17760;0;17760;16.618125181666642;17760;0;17760;2.571785070849383;17760;3;17760;-245;17760;4682.1875;17760;1610.6402587890625;17760;11.956330299377441;17760;3.0666399002075195
17770;4682.1875;1610.6402587890625;17770;-9.2992643071525567;17770;0;17770;13.038836681000001;17770;0;17770;2.7100327219333331;17770;3;17770;618;17770;4682.1875;17770;1610.6402587890625;17770;11.956330299377441;17770;3.0666399002075195
17780;4683.767578125;1619.4583740234375;17780;-43.839388876576287;17780;0;17780;26.844663755;17780;0;17780;2.9941032378592594;17780;3;17780;111;17780;4683.767578125;17780;1619.4583740234375;17780;5.0512638092041016;17780;-2.9787640571594238
17790;4683.767578125;1619.4583740234375;17790;-57.124052172508485;17790;0;17790;32.469259970333361;17790;0;17790;2.8482803730172841;17790;3;17790;-758;17790;4683.767578125;17790;1619.4583740234375;17790;5.0512638092041016;17790;-2.9787640571594238
17800;4683.767578125;1619.4583740234375;17800;0.88564421972883045;17800;0;17800;-9.7152116446666614;17800;0;17800;2.8312361420617282;17800;3;17800;-597;17800;4683.767578125;17800;1619.4583740234375;17800;5.0512638092041016;17800;-2.9787640571594238
17810;4683.767578125;1619.4583740234375;17810;0;17810;0;17810;-36.815538863999983;17810;0;17810;3.0509173410444448;17810;3;17810;175;17810;4683.767578125;17810;1619.4583740234375;17810;5.0512638092041016;17810;-2.9787640571594238
17820;4683.767578125;1619.4583740234375;17820;-42.953744656847462;17820;0;17820;17.640779039000012;17820;0;17820;2.988421827540741;17820;3;17820;307;17820;4683.767578125;17820;1619.4583740234375;17820;5.0512638092041016;17820;-2.9787640571594238
17830;4683.900390625;1617.7415771484375;17830;-19.484172834033878;17830;0;17830;9.203884715999985;17830;0;17830;2.9827404172222227;17830;3;17830;-183;17830;4683.900390625;17830;1617.7415771484375;17830;5.2099208831787109;17830;-2.8756649494171143
17840;4683.900390625;1617.7415771484375;17840;29.669081360915264;17840;0;17840;-71.841433477666655;17840;0;17840;2.893731655565432;17840;3;17840;-257;17840;4683.900390625;17840;1617.7415771484375;17840;5.2099208831787109;17840;-2.8756649494171143
17850;4683.900390625;1617.7415771484375;17850;12.399019076203365;17850;0;17850;-46.01942358;17850;0;17850;2.87479362117037;17850;3;17850;145;17850;4683.900390625;17850;1617.7415771484375;17850;5.2099208831787109;17850;-2.8756649494171143
17860;4683.900390625;1617.7415771484375;17860;-11.5133748564746;17860;0;17860;4.0906154293333357;17860;0;17860;2.9335015277950616;17860;3;17860;-138;17860;4683.900390625;17860;1617.7415771484375;17860;5.2099208831787109;17860;-2.8756649494171143
17870;4683.912109375;1618.6507568359375;17870;-15.498773845254238;17870;0;17870;-40.139163900333358;17870;0;17870;2.9694837931456788;17870;3;17870;-974;17870;4683.912109375;17870;1618.6507568359375;17870;5.7335724830627441;17870;-2.7761313915252686
17880;4683.912109375;1618.6507568359375;17880;7.08515375783048;17880;0;17880;-65.449846869333342;17880;0;17880;2.9581209725086421;17880;3;17880;-331;17880;4683.912109375;17880;1618.6507568359375;17880;5.7335724830627441;17880;-2.7761313915252686
17890;4683.912109375;1618.6507568359375;17890;35.425768789152563;17890;0;17890;9.203884715999985;17890;0;17890;3.067961572;17890;3;17890;-216;17890;4683.912109375;17890;1618.6507568359375;17890;5.7335724830627441;17890;-2.7761313915252686
17900;4683.912109375;1618.6507568359375;17900;37.197057228610191;17900;0;17900;81.300981658000012;17900;0;17900;2.9656961862666669;17900;3;17900;-374;17900;4683.912109375;17900;1618.6507568359375;17900;5.7335724830627441;17900;-2.7761313915252686
17910;4684.4814453125;1621.087646484375;17910;-0.8856442197287977;17910;0;17910;25.055019504666671;17910;0;17910;2.8899440486864196;17910;3;17910;-763;17910;4684.4814453125;17910;1621.087646484375;17910;4.9354643821716309;17910;-2.5627439022064209
17920;4684.4814453125;1621.087646484375;17920;-12.84184118606778;17920;0;17920;-2.8122981076666824;17920;0;17920;2.7573778079209879;17920;3;17920;-752;17920;4684.4814453125;17920;1621.087646484375;17920;4.9354643821716309;17920;-2.5627439022064209
17930;4684.4814453125;1621.087646484375;17930;15.498773845254238;17930;0;17930;15.084144395666669;17930;0;17930;2.935395331234568;17930;3;17930;-593;17930;4684.4814453125;17930;1621.087646484375;17930;4.9354643821716309;17930;-2.5627439022064209
17940;4684.4814453125;1621.087646484375;17940;15.941595955118654;17940;0;17940;30.679615719999997;17940;0;17940;3.2668109331481485;17940;3;17940;-630;17940;4684.4814453125;17940;1621.087646484375;17940;4.9354643821716309;17940;-2.5627439022064209
17950;4686.462890625;1625.1053466796875;17950;-15.94159595511862;17950;0;17950;47.042077437333319;17950;0;17950;3.172120761172839;17950;3;17950;-838;17950;4686.462890625;17950;1625.1053466796875;17950;5.6461901664733887;17950;-2.4589283466339111
17960;4686.462890625;1625.1053466796875;17960;-19.48417283403391;17960;0;17960;23.00971179;17960;0;17960;2.8975192624444444;17960;3;17960;-637;17960;4686.462890625;17960;1625.1053466796875;17960;5.6461901664733887;17960;-2.4589283466339111
17970;4686.462890625;1625.1053466796875;17970;-21.255461273491537;17970;0;17970;8.6925577873333086;17970;0;17970;2.7346521666469132;17970;3;17970;-60;17970;4686.462890625;17970;1625.1053466796875;17970;5.6461901664733887;17970;-2.4589283466339111
17980;4686.462890625;1625.1053466796875;17980;-1.7712884394576283;17980;0;17980;27.611654148000014;17980;0;17980;2.9088820830814819;17980;3;17980;357;17980;4686.462890625;17980;1625.1053466796875;17980;5.6461901664733887;17980;-2.4589283466339111
17990;4677.70751953125;1615.6846923828125;17990;-20.369817053762709;17990;0;17990;37.326865792666659;17990;0;17990;3.00357225505679;17990;3;17990;112;17990;4677.70751953125;17990;1615.6846923828125;17990;10.367732048034668;17990;-2.3749046325683594
18000;4677.70751953125;1615.6846923828125;18000;-32.326014020101688;18000;0;18000;14.061490538333354;18000;0;18000;2.8425989626987658;18000;3;18000;-184;18000;4677.70751953125;18000;1615.6846923828125;18000;10.367732048034668;18000;-2.3749046325683594
18010;4677.70751953125;1615.6846923828125;18010;4.4282210986440544;18010;0;18010;-6.1359231440000217;18010;0;18010;2.95433336562963;18010;3;18010;-54;18010;4677.70751953125;18010;1615.6846923828125;18010;10.367732048034668;18010;-2.3749046325683594
18020;4677.70751953125;1615.6846923828125;18020;0.88564421972883045;18020;0;18020;-3.5792885006666588;18020;0;18020;3.0073598619358024;18020;3;18020;227;18020;4677.70751953125;18020;1615.6846923828125;18020;10.367732048034668;18020;-2.3749046325683594
18030;4681.75244140625;1620.7645263671875;18030;11.070552746610151;18030;0;18030;-20.19741368233332;18030;0;18030;3.0376607169679013;18030;3;18030;119;18030;4681.75244140625;18030;1620.7645263671875;18030;5.7950539588928223;18030;-2.2444729804992676
18040;4681.75244140625;1620.7645263671875;18040;44.2822109864407;18040;0;18040;-67.495154583999991;18040;0;18040;3.0793243926370373;18040;3;18040;-103;18040;4681.75244140625;18040;1620.7645263671875;18040;5.7950539588928223;18040;-2.2444729804992676
18050;4681.75244140625;1620.7645263671875;18050;11.070552746610151;18050;0;18050;-42.695798543666683;18050;0;18050;3.0471297341654315;18050;3;18050;-253;18050;4681.75244140625;18050;1620.7645263671875;18050;5.7950539588928223;18050;-2.2444729804992676
18060;4681.75244140625;1620.7645263671875;18060;-23.026749712949165;18060;0;18060;7.1585770013333372;18060;0;18060;2.8596431936543207;18060;3;18060;-542;18060;4681.75244140625;18060;1620.7645263671875;18060;5.7950539588928223;18060;-2.2444729804992676
18070;4681.75244140625;1620.7645263671875;18070;-6.6423316479660972;18070;0;18070;-10.482202037666676;18070;0;18070;2.8482803730172841;18070;3;18070;-903;18070;4681.75244140625;18070;1620.7645263671875;18070;5.7950539588928223;18070;-2.2444729804992676
18080;4682.08935546875;1620.9755859375;18080;8.85644219728814;18080;0;18080;-63.404539154666679;18080;0;18080;2.9505457587506174;18080;3;18080;-215;18080;4682.08935546875;18080;1620.9755859375;18080;5.628425121307373;18080;-2.1395447254180908
18090;4682.08935546875;1620.9755859375;18090;20.812639163627122;18090;0;18090;-29.912625327;18090;0;18090;3.067961572;18090;3;18090;-31;18090;4682.08935546875;18090;1620.9755859375;18090;5.628425121307373;18090;-2.1395447254180908
18100;4682.08935546875;1620.9755859375;18100;47.381965755491542;18100;0;18100;38.605183114333329;18100;0;18100;3.1266694786246911;18100;3;18100;-231;18100;4682.08935546875;18100;1620.9755859375;18100;5.628425121307373;18100;-2.1395447254180908
18110;4682.08935546875;1620.9755859375;18110;40.739634107525447;18110;0;18110;19.941750218000021;18110;0;18110;2.8861564418074073;18110;3;18110;-538;18110;4682.08935546875;18110;1620.9755859375;18110;5.628425121307373;18110;-2.1395447254180908
18120;4677.3427734375;1616.166259765625;18120;-7.97079797755931;18120;0;18120;-20.964404075333334;18120;0;18120;2.7876786629530868;18120;3;18120;-574;18120;4677.3427734375;18120;1616.166259765625;18120;11.011367797851563;18120;-1.9308806657791138
18130;4677.3427734375;1616.166259765625;18130;-24.798038152406793;18130;0;18130;13.294500145333322;18130;0;18130;2.7914662698320991;18130;3;18130;-490;18130;4677.3427734375;18130;1616.166259765625;18130;11.011367797851563;18130;-1.9308806657791138
18140;4677.3427734375;1616.166259765625;18140;5.3138653183728843;18140;0;18140;41.417481221999971;18140;0;18140;3.0622801616814814;18140;3;18140;-791;18140;4677.3427734375;18140;1616.166259765625;18140;11.011367797851563;18140;-1.9308806657791138
