SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVYfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVXfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVThetafromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[2];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[1];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[0];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstY;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstX;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstTheta;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutDebugCase
NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1
Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350

27810;25.566346433333326;27810;490.64689772976277;27810;0.18938034395061723;27810;0;27810;0;27810;0;27810;1611.6139387430151;27810;4360.7130332845263;27810;-0.06716012322077991;27810;2
27820;-1.0226538573333339;27820;478.24787865355944;27820;-0.007575213758024695;27820;0;27820;0;27820;0;27820;1612.4437388062113;27820;4365.6732287084424;27820;-0.065853398847520728;27820;2
27830;-27.355990683666658;27830;483.11892186206785;27830;-0.20263696802716041;27830;0;27830;0;27830;0;27830;1613.6184758037568;27830;4370.4438465529965;27830;-0.063959595408014547;27830;2
27840;-21.220067539666672;27840;502.60309469610172;27840;-0.15718568547901238;27840;0;27840;0;27840;0;27840;1613.5720216059856;27840;4375.2261106541582;27840;-0.064035347545594812;27840;2
27850;17.385115574666656;27850;503.931561025695;27850;0.12877863388641966;27850;0;27850;0;27850;0;27850;1612.3317674067589;27850;4379.9033955300283;27850;-0.0660617172258664;27850;2
27860;38.349519650000012;27860;487.1043208508475;27860;0.28407051592592597;27860;0;27860;0;27860;0;27860;1611.335411875182;27860;4384.8342465581109;27860;-0.067633574080656622;27860;2
27870;11.504855894999992;27870;476.91941232396618;27870;0.085221154777777711;27870;0;27870;0;27870;0;27870;1612.1549874125426;27870;4389.8095075545507;27870;-0.066345787741792339;27870;2
27880;-23.265375254333339;27880;468.062970126678;27880;-0.17233611299506177;27880;0;27880;0;27880;0;27880;1613.8882976867044;27880;4394.3778514556134;27880;-0.063505082582533179;27880;2
27890;-14.317154002666655;27890;464.96321535762723;27890;-0.10605299261234559;27890;0;27890;0;27890;0;27890;1614.4088731621432;27890;4399.1199448678553;27890;-0.062652871034755364;27890;2
27900;19.941750218;27900;483.56174397193229;27900;0.14771666828148147;27900;0;27900;0;27900;0;27900;1613.3770111306578;27900;4403.6913432225092;27900;-0.0643762321647059;27900;2
27910;31.957933041666667;27910;507.03131579474581;27910;0.23672542993827161;27910;0;27910;0;27910;0;27910;1612.7424604036314;27910;4408.299696792742;27910;-0.065436762090829381;27910;2
27920;-2.0453077146666678;27920;491.53254194949159;27920;-0.01515042751604939;27920;0;27920;0;27920;0;27920;1613.6514126214872;27920;4413.0533027113206;27920;-0.063959595408014547;27920;2
27930;-38.860846578666667;27930;457.87806159979669;27930;-0.28785812280493828;27930;0;27930;0;27930;0;27930;1615.1511723528283;27930;4417.9072626633942;27930;-0.061592341108631876;27930;2
27940;-27.611654147999996;27940;453.44984050115261;27940;-0.20453077146666662;27940;0;27940;0;27940;0;27940;1615.0562551903615;27940;4422.8217141119458;27940;-0.061743845383792406;27940;2
27950;15.851134788666665;27950;480.90481131274584;27950;0.1174158132493827;27950;0;27950;0;27950;0;27950;1613.3837245160516;27950;4427.1017713092988;27950;-0.06462242661184181;27950;2
27960;32.213596506000009;27960;496.84640726786444;27960;0.23861923337777782;27960;0;27960;0;27960;0;27960;1612.192371541749;27960;4431.4856730212614;27960;-0.066667734326508521;27960;2
27970;-7.1585770013333372;27970;477.36223443383057;27970;-0.053026496306172864;27970;0;27970;0;27970;0;27970;1612.9131532363031;27970;4436.2430402921982;27970;-0.065493576194014747;27970;2
27980;-51.38835633099999;27980;456.54959527020344;27980;-0.3806544913407407;27980;0;27980;0;27980;0;27980;1614.4005137388813;27980;4440.99458378425;27980;-0.063107383860236954;27980;2
27990;-40.906154293333337;27990;466.73450379708476;27990;-0.30300855032098767;27990;0;27990;0;27990;0;27990;1614.0760187285998;27990;4445.7577022792211;27990;-0.063637648823298587;27990;2
28000;1.7896442503333294;28000;445.03622041372887;28000;0.013256624076543181;28000;0;28000;0;28000;0;28000;1611.902707630356;28000;4449.805485435596;28000;-0.067444193736706071;28000;2
28010;14.317154002666674;28010;432.1943792276611;28010;0.10605299261234573;28010;0;28010;0;28010;0;28010;1610.1195783839564;28010;4454.1381394882537;28010;-0.070474279239916;28010;2
28020;2.8122981076666633;28020;482.23327764233903;28020;0.020831837834567875;28020;0;28020;0;28020;0;28020;1610.1964683047027;28020;4458.5878734095977;28020;-0.0703417129991506;28020;2
28030;-8.6925577873333282;28030;515.44493588216949;28030;-0.064389316943209832;28030;0;28030;0;28030;0;28030;1610.7963318083632;28030;4462.8703796863529;28030;-0.069281183073027108;28030;2
28040;1.7896442503333294;28040;481.34763342261027;28040;0.013256624076543181;28040;0;28040;0;28040;0;28040;1610.9248994761119;28040;4467.6910803266583;28040;-0.069072864694681435;28040;2
28050;17.385115574666674;28050;444.59339830386449;28050;0.12877863388641983;28050;0;28050;0;28050;0;28050;1610.5064918471844;28050;4472.829255032213;28050;-0.069716757864113577;28050;2
28060;16.362461717333321;28060;457.87806159979669;28060;0.12120342012839498;28060;0;28060;0;28060;0;28060;1610.5881952944606;28060;4477.6420711776227;28060;-0.069584191623348168;28060;2
28070;-0.51132692866667639;28070;507.47413790461025;28070;-0.0037876068790124178;28070;0;28070;0;28070;0;28070;1611.3315669913366;28070;4482.0288640523977;28070;-0.068296405284483885;28070;2
28080;-9.4595481803333428;28080;530.05806550769489;28080;-0.070070727261728472;28080;0;28080;0;28080;0;28080;1612.0475973411774;28080;4486.5542707173163;28080;-0.067084371083199867;28080;2
28090;6.902913536999999;28090;497.28922937772887;28090;0.051132692866666656;28090;0;28090;0;28090;0;28090;1612.0232630291691;28090;4491.6289563283653;28090;-0.067122247151989889;28090;2
28100;28.634308005333327;28100;437.508244546034;28100;0.21210598522469132;28100;0;28100;0;28100;0;28100;1611.557787999797;28100;4496.9099066768522;28100;-0.067822954424607174;28100;2
28110;23.521038718666677;28110;448.1359751827797;28110;0.17422991643456798;28110;0;28110;0;28110;0;28110;1611.8808934999047;28110;4501.87277133578;28110;-0.06731162749594044;28110;2
28120;1.2783173216666721;28120;508.80260423420339;28120;0.0094690171975309045;28120;0;28120;0;28120;0;28120;1613.0818582131656;28120;4506.0895263110633;28120;-0.065190567643693464;28120;2
28130;-8.6925577873333477;28130;542.89990669376277;28130;-0.064389316943209984;28130;0;28130;0;28130;0;28130;1614.0903502482759;28130;4510.4622660662581;28130;-0.063448268479347814;28130;2
28140;13.55016360966666;28140;493.7466524988136;28140;0.1003715822938271;28140;0;28140;0;28140;0;28140;1614.151310734545;28140;4515.5499429660013;28140;-0.063353578307372427;28140;2
28150;38.605183114333329;28150;426.43769179942376;28150;0.28596431936543204;28150;0;28150;0;28150;0;28150;1613.7152372504113;28150;4520.9620984369139;28150;-0.063997471476804568;28150;2
28160;31.190942648666674;28160;438.39388876576282;28160;0.23104401961975313;28160;0;28160;0;28160;0;28160;1614.3448065349087;28160;4525.861137005325;28160;-0.062993755653866224;28160;2
28170;19.941750218;28170;480.019167093017;28170;0.14771666828148147;28170;0;28170;0;28170;0;28170;1615.9180879610149;28170;4529.8434393631733;28170;-0.060134112460211941;28170;2
28180;19.430423289333323;28180;497.73205148759331;28180;0.14392906140246906;28180;0;28180;0;28180;0;28180;1617.225604660772;28180;4534.0394622111689;28180;-0.057823672264014414;28180;2
28190;6.6472500726666794;28190;511.01671478352546;28190;0.049238889427160586;28190;0;28190;0;28190;0;28190;1618.129342912117;28190;4538.7580281576084;28190;-0.05634650558119958;28190;2
28200;-3.5792885006666588;28200;491.53254194949159;28200;-0.026513248153086363;28200;0;28200;0;28200;0;28200;1619.0355483113135;28200;4543.6560140107113;28200;-0.054907214967174989;28200;2
28210;-4.3462788936666739;28210;486.66149874098312;28210;-0.032194658471604992;28210;0;28210;0;28210;0;28210;1619.3534575418632;28210;4548.7567159813525;28210;-0.054414826072903377;28210;2
28220;8.1812308586666518;28220;492.41818616922046;28220;0.060601710064197421;28220;0;28220;0;28220;0;28220;1619.1873712615989;28220;4553.6693650078614;28220;-0.054679958554434194;28220;2
28230;15.08414439566665;28230;507.91696001447463;28230;0.11173440293086408;28230;0;28230;0;28230;0;28230;1618.9872790525808;28230;4558.5320590716074;28230;-0.055001905139150153;28230;2
28240;4.0906154293333357;28240;519.87315698081363;28240;0.03030085503209878;28240;0;28240;0;28240;0;28240;1619.3671723940761;28240;4563.4422465741309;28240;-0.054395888038508255;28240;2
28250;-13.805827073999998;28250;510.13107056379664;28250;-0.10226538573333331;28250;0;28250;0;28250;0;28250;1620.0834110707126;28250;4568.4729243740239;28250;-0.053278544009199624;28250;2
28260;-16.106798253000004;28260;491.975364059356;28260;-0.11930961668888891;28260;0;28260;0;28260;0;28260;1620.2818003551683;28260;4573.6680302382192;28260;-0.052975535458878564;28260;2
28270;0.76699039299999561;28270;490.20407561989833;28270;0.0056814103185184863;28270;0;28270;0;28270;0;28270;1619.623684713689;28270;4578.7285949106663;28270;-0.053998189316211809;28270;2
28280;13.805827073999998;28280;508.35978212433906;28280;0.10226538573333331;28280;0;28280;0;28280;0;28280;1618.8781794186298;28280;4583.5942028515274;28280;-0.055191285483100705;28280;2
28290;4.8576058223333307;28290;526.51548862877974;28290;0.035982265350617264;28290;0;28290;0;28290;0;28290;1618.9136995538797;28290;4588.4961209172288;28290;-0.055134471379915562;28290;2
28300;-16.362461717333321;28300;509.24542634406782;28300;-0.12120342012839498;28300;0;28300;0;28300;0;28300;1619.5700069361126;28300;4593.5390652471115;28300;-0.054111817522582317;28300;2
28310;-25.05501950466665;28310;490.64689772976277;28310;-0.18559273707160481;28310;0;28310;0;28310;0;28310;1619.8079628729586;28310;4598.7990645419932;28310;-0.053751994869076114;28310;2
28320;-9.4595481803333428;28320;488.4327871804407;28320;-0.070070727261728472;28320;0;28320;0;28320;0;28320;1619.0298258418766;28320;4603.8343764689189;28320;-0.054964029070360132;28320;2
28330;13.550163609666678;28330;506.14567157501705;28330;0.10037158229382724;28330;0;28330;0;28330;0;28330;1617.8781919117998;28330;4608.6103530723494;28330;-0.056819956441076069;28330;2
28340;11.760519359333349;28340;523.4157338597289;28340;0.087114958217284058;28340;0;28340;0;28340;0;28340;1617.4418601555492;28340;4613.47607210071;28340;-0.057520663713693354;28340;2
28350;-13.55016360966666;28350;515.00211377230517;28350;-0.1003715822938271;28350;0;28350;0;28350;0;28350;1618.0838536459539;28350;4618.4984768172844;28350;-0.056516947890755009;28350;2
28360;-30.935279184333336;28360;488.4327871804407;28360;-0.22915021618024692;28360;0;28360;0;28360;0;28360;1618.656409752942;28360;4623.70255344346;28360;-0.055645798308582073;28360;2
28370;-15.339807859999988;28370;476.47659021410175;28370;-0.11362820637037029;28370;0;28370;0;28370;0;28370;1618.0055418297461;28370;4628.8130768372948;28370;-0.056649514131520418;28370;2
28380;14.317154002666674;28380;498.61769570732213;28380;0.10605299261234573;28380;0;28380;0;28380;0;28380;1616.594800340629;28380;4633.4994577821171;28380;-0.058941016293322823;28380;2
28390;19.941750218;28390;531.3865318372882;28390;0.14771666828148147;28390;0;28390;0;28390;0;28390;1615.9021439927649;28390;4638.2161040754581;28390;-0.060077298357026576;28390;2
28400;-8.43689432299999;28400;513.23082533284753;28400;-0.06249551350370363;28400;0;28400;0;28400;0;28400;1616.5723194356806;28400;4643.1591116227755;28400;-0.059016768430903088;28400;2
28410;-34.770231149333334;28410;478.24787865355944;28410;-0.25755726777283949;28410;0;28410;0;28410;0;28410;1617.551660201432;28410;4648.3857571652361;28410;-0.057539601748088254;28410;2
28420;-24.288029111666656;28420;464.5203932477628;28420;-0.17991132675308633;28420;0;28420;0;28420;0;28420;1617.1469184726868;28420;4653.5027768308983;28420;-0.058164556883125274;28420;2
28430;13.294500145333339;28430;485.33303241138992;28430;0.098477778854321033;28430;0;28430;0;28430;0;28430;1615.5924961396966;28430;4658.038939465966;28430;-0.060740129560853617;28430;2
28440;24.288029111666674;28440;510.57389267366108;28440;0.17991132675308647;28440;0;28440;0;28440;0;28440;1614.5223124175693;28440;4662.565706216199;28440;-0.062539242828384412;28440;2
28450;-12.527509752333344;28450;500.83180625664414;28450;-0.092796368535802545;28450;0;28450;0;28450;0;28450;1615.1317863542029;28450;4667.3824510847735;28450;-0.061554465039841189;28450;2
28460;-51.38835633099999;28460;467.17732590694925;28460;-0.3806544913407407;28460;0;28460;0;28460;0;28460;1616.2843792822198;28460;4672.3623195936889;28460;-0.059755351772310394;28460;2
28470;-32.980586899;28470;449.46444151237296;28470;-0.24430064369629631;28470;0;28470;0;28470;0;28470;1615.6955561761911;28470;4677.3374809996831;28470;-0.060683315457668474;28470;2
28480;2.0453077146666678;28480;447.25033096305094;28480;0.01515042751604939;28480;0;28480;0;28480;0;28480;1613.4827600623676;28480;4681.48393431058;28480;-0.064489860371075958;28480;2
28490;5.11326928666665;28490;452.56419628142379;28490;0.037876068790123334;28490;0;28490;0;28490;0;28490;1612.0755925356848;28490;4685.7653452791119;28490;-0.0669328668080389;28490;2
28500;-8.6925577873333282;28500;496.84640726786444;28500;-0.064389316943209832;28500;0;28500;0;28500;0;28500;1612.1638010105276;28500;4690.2370254385132;28500;-0.066781362532878363;28500;2
28510;-22.242721396999986;28510;526.51548862877974;28510;-0.16476089923703693;28510;0;28510;0;28510;0;28510;1612.3862695747516;28510;4694.7574853117776;28510;-0.066402601844977038;28510;2
28520;-13.805827073999998;28520;502.1602725862374;28520;-0.10226538573333331;28520;0;28520;0;28520;0;28520;1611.9798291380605;28520;4699.7100601440252;28520;-0.06704649501440918;28520;2
28530;7.9255673943333322;28530;454.77830683074581;28530;0.058707906624691351;28530;0;28530;0;28530;0;28530;1610.8968419885846;28530;4704.8674304697033;28530;-0.068694104006779444;28530;2
28540;18.919096360666668;28540;442.82210986440685;28540;0.14014145452345678;28540;0;28540;0;28540;0;28540;1610.2468635137136;28540;4709.8487036006118;28540;-0.069716757864112688;28540;2
28550;4.0906154293333357;28550;487.1043208508475;28550;0.03030085503209878;28550;0;28550;0;28550;0;28550;1610.5928201257616;28550;4714.3840014211319;28550;-0.06912967879786569;28550;2
28560;-9.4595481803333428;28560;516.7734022117628;28560;-0.070070727261728472;28560;0;28560;0;28560;0;28560;1611.3987043294865;28560;4718.74238253909;28560;-0.067728264252631121;28560;2
28570;4.6019423579999925;28570;487.98996507057626;28570;0.034088461911111055;28570;0;28570;0;28570;0;28570;1611.587165895749;28570;4723.6099504626691;28570;-0.067425255702310061;28570;2
28580;23.521038718666677;28580;441.05082142494916;28580;0.17422991643456798;28580;0;28580;0;28580;0;28580;1611.1309919109901;28580;4728.7583801770734;28580;-0.068125962974927345;28580;2
28590;22.242721397000008;28590;453.89266261101704;28590;0.16476089923703707;28590;0;28590;0;28590;0;28590;1611.3433006578246;28590;4733.6338763963649;28590;-0.067785078355816264;28590;2
28600;9.4595481803333428;28600;481.34763342261022;28600;0.070070727261728472;28600;0;28600;0;28600;0;28600;1612.339510595594;28600;4737.9368372832532;28600;-0.066042779191470613;28600;2
28610;6.902913536999999;28610;484.89021030152549;28610;0.051132692866666656;28610;0;28610;0;28610;0;28610;1613.3033843473036;28610;4742.3778142223391;28610;-0.064395170199100349;28610;2
28620;4.8576058223333307;28620;490.20407561989833;28620;0.035982265350617264;28620;0;28620;0;28620;0;28620;1613.7347555464273;28620;4747.1728555791888;28620;-0.063694462926483064;28620;2
28630;4.8576058223333307;28630;488.4327871804407;28630;0.035982265350617264;28630;0;28630;0;28630;0;28630;1614.0515238565206;28630;4752.01189210146;28630;-0.063183135997816331;28630;2
28640;5.8802596796666649;28640;486.66149874098312;28640;0.04355747910864196;28640;0;28640;0;28640;0;28640;1614.2764169436073;28640;4756.9090123070755;28640;-0.062823313344310128;28640;2
28650;5.11326928666665;28650;487.1043208508475;28650;0.037876068790123334;28650;0;28650;0;28650;0;28650;1614.5006728185106;28650;4761.7884310937025;28650;-0.062463490690803924;28650;2
28660;4.0906154293333161;28660;492.41818616922046;28660;0.030300855032098641;28660;0;28660;0;28660;0;28660;1614.7713301002109;28660;4766.6478697255752;28660;-0.062027915899717456;28660;2
28670;1.0226538573333339;28670;499.50333992705094;28670;0.007575213758024695;28670;0;28670;0;28670;0;28670;1615.0068779779972;28670;4771.5134831184278;28670;-0.061649155211816131;28670;2
28680;1.0226538573333339;28680;496.84640726786444;28680;0.007575213758024695;28680;0;28680;0;28680;0;28680;1615.1969494445073;28680;4776.4341653026477;28680;-0.061346146661495071;28680;2
28690;4.6019423580000121;28690;490.64689772976277;28690;0.0340884619111112;28690;0;28690;0;28690;0;28690;1615.2450137735059;28690;4781.4289779179717;28690;-0.061270394523914806;28690;2
28700;6.135923144000003;28700;480.90481131274584;28700;0.045451282548148168;28700;0;28700;0;28700;0;28700;1615.292876836101;28700;4786.3972219690249;28700;-0.061194642386334541;28700;2
28710;0.76699039299999561;28710;495.51794093827124;28710;0.0056814103185184863;28710;0;28710;0;28710;0;28710;1615.5060911150142;28710;4791.2992720793154;28710;-0.06085375776722346;28710;2
28720;-4.0906154293333357;28720;507.47413790461025;28720;-0.03030085503209878;28720;0;28720;0;28720;0;28720;1615.7858891342833;28720;4796.1005658401755;28720;-0.06039924494174187;28720;2
28730;-1.0226538573333339;28730;503.04591680596616;28730;-0.007575213758024695;28730;0;28730;0;28730;0;28730;1615.8217111704016;28730;4801.0556217014473;28730;-0.060342430838556727;28730;2
28740;2.5566346433333442;28740;487.1043208508475;28740;0.018938034395061809;28740;0;28740;0;28740;0;28740;1615.6270783198568;28740;4806.1267942908144;28740;-0.060645439388877787;28740;2
28750;3.5792885006666779;28750;481.7904555324746;28750;0.0265132481530865;28750;0;28750;0;28750;0;28750;1615.5787456356536;28750;4811.1570316584985;28750;-0.060721191526458052;28750;2
28760;0.51132692866665741;28760;492.41818616922046;28760;0.0037876068790122772;28760;0;28760;0;28760;0;28760;1615.6965498673612;28760;4816.0267172479607;28760;-0.0605318111825075;28760;2
28770;-1.278317321666653;28770;507.91696001447463;28770;-0.009469017197530764;28770;0;28770;0;28770;0;28770;1615.8600535066823;28770;4820.8419796494054;28770;-0.060266678700976684;28770;2
