Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\testauftrag.csv;
Starttime of export;133245718363175000;Mittwoch, 29. März 2023;15:57:16.317
Endtime of export;133245718651045081;Mittwoch, 29. März 2023;15:57:45.104


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;thetaObs (1);thetaRef;thetaCam;thetaObs
SampleTime[ms];10;10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True;True
SymbolName;ControlPRG.observer.xCameraPose.x;ControlPRG.observer.xCameraPose.y;ControlPRG.observer.yObserverdPose.x;ControlPRG.observer.yObserverdPose.y;ControlPRG.trajectory.referencePose.x;ControlPRG.trajectory.referencePose.y;ControlPRG.observer.yObserverdPose.theta;ControlPRG.trajectory.referencePose.theta;ControlPRG.observer.xCameraPose.theta;ControlPRG.observer.yObserverdPose.theta
NetID;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1
Port;851;851;851;851;851;851;851;851;851;851

22260;865.01336669921875;2734.2255859375;854.01697089707966;2737.1544036942896;758.85142251237949;2739.3794269886603;-0.031374340243792556;-0.0090501916961837989;-0.030103979632258415;-0.031374340243792556
22270;865.01336669921875;2734.2255859375;852.49490081665476;2736.9477475747849;743.74558354259682;2739.3433457065362;-0.032163441526459433;-0.0089322000123146332;-0.030103979632258415;-0.032163441526459433
22280;865.01336669921875;2734.2255859375;850.707114226533;2736.9524442056631;743.74558354259682;2739.3433457065362;-0.030836122534258163;-0.0089322000123146332;-0.030103979632258415;-0.030836122534258163
22290;865.01336669921875;2734.2255859375;849.19435591340209;2736.9617956009652;743.74558354259682;2739.3433457065362;-0.029408448525608536;-0.0089322000123146332;-0.030103979632258415;-0.029408448525608536
22300;865.01336669921875;2734.2255859375;847.34594130379367;2736.8097062184684;743.74558354259682;2739.3433457065362;-0.029510094008650345;-0.0089322000123146332;-0.030103979632258415;-0.029510094008650345
22310;861.083251953125;2733.27294921875;845.72435129799476;2736.7984084849186;743.74558354259682;2739.3433457065362;-0.028455502938762967;-0.0089322000123146332;-0.037753820419311523;-0.028455502938762967
22320;861.083251953125;2733.27294921875;844.18708190069287;2736.8414804251993;729.63974172020437;2739.3096529828545;-0.026862254782117675;-0.00878810474971006;-0.037753820419311523;-0.026862254782117675
22330;861.083251953125;2733.27294921875;842.23979848465319;2736.702010202871;729.63974172020437;2739.3096529828545;-0.027065860610464922;-0.00878810474971006;-0.037753820419311523;-0.027065860610464922
22340;861.083251953125;2733.27294921875;840.45984369971029;2736.6163240810147;729.63974172020437;2739.3096529828545;-0.025922829938479313;-0.00878810474971006;-0.037753820419311523;-0.025922829938479313
22350;0;0;838.70350417577117;2736.5767983500859;729.63974172020437;2739.3096529828545;-0.024317778713337016;-0.00878810474971006;0;-0.024317778713337016
22360;0;0;836.88823075845835;2736.6577866894395;729.63974172020437;2739.3096529828545;-0.023164352791532564;-0.00878810474971006;0;-0.023164352791532564
22370;0;0;834.88391458353669;2736.748118286851;716.53389704520225;2739.2783488176151;-0.02214169893419923;-0.0086258370206748;0;-0.02214169893419923
22380;0;0;832.89716365094159;2736.8348020436047;716.53389704520225;2739.2783488176151;-0.020664532251384416;-0.0086258370206748;0;-0.020664532251384416
22390;0;0;830.697105858529;2736.8934460379533;716.53389704520225;2739.2783488176151;-0.019925948909977009;-0.0086258370206748;0;-0.019925948909977009
22400;0;0;828.42302982076774;2737.0102949732586;716.53389704520225;2739.2783488176151;-0.019035861293409107;-0.0086258370206748;0;-0.019035861293409107
22410;0;0;826.09491676029222;2737.08909735712;716.53389704520225;2739.2783488176151;-0.017842765126520218;-0.0086258370206748;0;-0.017842765126520218
22420;0;0;823.62456178774164;2737.1434423243877;704.42804951759024;2739.2494332108176;-0.016554978787656022;-0.0084525878928654319;0;-0.016554978787656022
22430;0;0;821.13372559606148;2737.2854758880471;704.42804951759024;2739.2494332108176;-0.01466117534814985;-0.0084525878928654319;0;-0.01466117534814985
22440;837.956787109375;2732.833251953125;818.56722586668945;2737.4130995335731;704.42804951759024;2739.2494332108176;-0.013202946699730097;-0.0084525878928654319;-0.017655182629823685;-0.013202946699730097
22450;837.956787109375;2732.833251953125;815.9496333430908;2737.6712244239197;704.42804951759024;2739.2494332108176;-0.011612151810544912;-0.0084525878928654319;-0.017655182629823685;-0.011612151810544912
22460;837.956787109375;2732.833251953125;813.61391650161067;2737.8955539145045;704.42804951759024;2739.2494332108176;-0.010100725263947575;-0.0084525878928654319;-0.017655182629823685;-0.010100725263947575
22470;837.956787109375;2732.833251953125;811.21767433436173;2738.1635955356737;693.011892304698;2739.3487009213627;-0.0080741480197544842;-0.0082695169285620929;-0.017655182629823685;-0.0080741480197544842
22480;824.9471435546875;2732.93798828125;808.83656952635931;2738.4708763252347;693.011892304698;2739.3487009213627;-0.0057269519288922132;-0.0082695169285620929;-0.02264668233692646;-0.0057269519288922132
22490;824.9471435546875;2732.93798828125;806.37681243516943;2738.7644401089597;693.011892304698;2739.3487009213627;-0.0034600419021237503;-0.0082695169285620929;-0.02264668233692646;-0.0034600419021237503
22500;824.9471435546875;2732.93798828125;803.74898372837708;2739.0663797318753;693.011892304698;2739.3487009213627;-0.0010384595599532598;-0.0082695169285620929;-0.02264668233692646;-0.0010384595599532598
22510;824.9471435546875;2732.93798828125;801.14212351659933;2739.3510506429493;693.011892304698;2739.3487009213627;0.0011884646492399714;-0.0082695169285620929;-0.02264668233692646;0.0011884646492399714
22520;824.9471435546875;2732.93798828125;798.47628651407115;2739.58842572482;682.26214465996452;2740.0616469816709;0.003109049100415344;-0.0080800542901005423;-0.02264668233692646;0.003109049100415344
22530;809.194580078125;2734.8095703125;795.78333260989837;2739.898261623553;682.26214465996452;2740.0616469816709;0.0056164448077209387;-0.0080800542901005423;-0.0033017727546393871;0.0056164448077209387
22540;809.194580078125;2734.8095703125;793.005775087185;2740.1957235429913;682.26214465996452;2740.0616469816709;0.00779575800763249;-0.0080800542901005423;-0.0033017727546393871;0.00779575800763249
22550;809.194580078125;2734.8095703125;789.92973505950806;2740.4258095058544;682.26214465996452;2740.0616469816709;0.009578586139515944;-0.0080800542901005423;-0.0033017727546393871;0.009578586139515944
22560;809.194580078125;2734.8095703125;786.68951807045687;2740.5370036845566;682.26214465996452;2740.0616469816709;0.010945887267784267;-0.0080800542901005423;-0.0033017727546393871;0.010945887267784267
22570;807.7520751953125;2735.90185546875;783.33579781582694;2740.5643248966135;672.17011839017482;2741.43646931812;0.01157987007775756;-0.0078867869836959544;0.00793427787721157;0.01157987007775756
22580;807.7520751953125;2735.90185546875;779.723514309703;2740.5515148041709;672.17011839017482;2741.43646931812;0.011298487408668158;-0.0078867869836959544;0.00793427787721157;0.011298487408668158
22590;807.7520751953125;2735.90185546875;776.24954348600477;2740.8090892561318;672.17011839017482;2741.43646931812;0.011832986345205443;-0.0078867869836959544;0.00793427787721157;0.011832986345205443
22600;807.7520751953125;2735.90185546875;773.013331185258;2741.104969925917;672.17011839017482;2741.43646931812;0.013971873215957602;-0.0078867869836959544;0.00793427787721157;0.013971873215957602
22610;807.7520751953125;2735.90185546875;769.701219475133;2741.1905660653638;672.17011839017482;2741.43646931812;0.016316627630742979;-0.0078867869836959544;0.00793427787721157;0.016316627630742979
22620;804.67120361328125;2736.45849609375;766.27281694305111;2741.1693104720689;662.726690278518;2743.4761035662573;0.017539528506466926;-0.0076914550572421917;0.0020200882572680712;0.017539528506466926
22630;804.67120361328125;2736.45849609375;762.98208602855118;2741.02650618522;662.726690278518;2743.4761035662573;0.0161935657301003;-0.0076914550572421917;0.0020200882572680712;0.0161935657301003
22640;804.67120361328125;2736.45849609375;759.58732863846274;2740.8853866389868;662.726690278518;2743.4761035662573;0.01421484161905099;-0.0076914550572421917;0.0020200882572680712;0.01421484161905099
22650;804.67120361328125;2736.45849609375;756.10418021459384;2740.9050758301996;662.726690278518;2743.4761035662573;0.014168646223013408;-0.0076914550572421917;0.0020200882572680712;0.014168646223013408
22660;778.42645263671875;2735.55078125;752.73904311257922;2740.9951329617065;662.726690278518;2743.4761035662573;0.015448575188590523;-0.0076914550572421917;0.030082289129495621;0.015448575188590523
22670;778.42645263671875;2735.55078125;749.44162377164753;2740.8955085704406;653.92272308003248;2746.1872790210527;0.01468933518424026;-0.0074949567251712283;0.030082289129495621;0.01468933518424026
22680;778.42645263671875;2735.55078125;746.13001482565119;2740.596706371035;653.92272308003248;2746.1872790210527;0.011926807426853307;-0.0074949567251712283;0.030082289129495621;0.011926807426853307
22690;778.42645263671875;2735.55078125;742.76538260202744;2740.4458064982164;653.92272308003248;2746.1872790210527;0.010877390008200719;-0.0074949567251712283;0.030082289129495621;0.010877390008200719
22700;758.626220703125;2735.58447265625;739.149744205094;2740.3768560076;653.92272308003248;2746.1872790210527;0.011808022340821074;-0.0074949567251712283;0.030325423926115036;0.011808022340821074
22710;758.626220703125;2735.58447265625;735.53736675743528;2740.4751424608166;653.92272308003248;2746.1872790210527;0.012293773559028807;-0.0074949567251712283;0.030325423926115036;0.012293773559028807
22720;758.626220703125;2735.58447265625;732.10814701048355;2740.6267596416578;645.75004426243288;2749.5817007644191;0.011584002446131768;-0.0072973593599661261;0.030325423926115036;0.011584002446131768
22730;758.626220703125;2735.58447265625;728.94455377637064;2740.668802120565;645.75004426243288;2749.5817007644191;0.010256373909326662;-0.0072973593599661261;0.030325423926115036;0.010256373909326662
22740;0;0;725.62407006942476;2740.5504748629928;645.75004426243288;2749.5817007644191;0.0092639682426056569;-0.0072973593599661261;0;0.0092639682426056569
22750;0;0;722.07885846659042;2740.5249558901614;645.75004426243288;2749.5817007644191;0.00947458279944075;-0.0072973593599661261;0;0.00947458279944075
22760;0;0;718.31663836599444;2740.7650556350309;645.75004426243288;2749.5817007644191;0.0090958221115395154;-0.0072973593599661261;0;0.0090958221115395154
22770;0;0;715.02857614140692;2741.0004956723897;638.1969282972974;2753.6807696875135;0.0068611340529222322;-0.0070977560203024492;0;0.0068611340529222322
22780;0;0;711.77240524374281;2741.135832599392;638.1969282972974;2753.6807696875135;0.0055922857484530962;-0.0070977560203024492;0;0.0055922857484530962
22790;748.49066162109375;2737.015625;708.26076188562411;2741.1269010988472;638.1969282972974;2753.6807696875135;0.0055354716452679096;-0.0070977560203024492;0.043260276317596436;0.0055354716452679096
22800;748.49066162109375;2737.015625;704.61990259007075;2741.2399818035205;638.1969282972974;2753.6807696875135;0.004740074200675317;-0.0070977560203024492;0.043260276317596436;0.004740074200675317
22810;748.49066162109375;2737.015625;701.68155618453829;2741.6799608134947;638.1969282972974;2753.6807696875135;0.0041783745020914417;-0.0070977560203024492;0.043260276317596436;0.0041783745020914417
22820;748.49066162109375;2737.015625;699.0381117113825;2742.1529949635492;631.31108881837019;2758.4731825721951;0.0047396358298020464;-0.0068961018351253751;0.043260276317596436;0.0047396358298020464
22830;723.992919921875;2736.65087890625;696.33477037919556;2742.2398628262363;631.31108881837019;2758.4731825721951;0.00523847044105036;-0.0068961018351253751;0.02392374724149704;0.00523847044105036
22840;723.992919921875;2736.65087890625;693.58830928362033;2742.1790786709557;631.31108881837019;2758.4731825721951;0.0041793978857911293;-0.0068961018351253751;0.02392374724149704;0.0041793978857911293
22850;723.992919921875;2736.65087890625;690.85657392625376;2742.6335240557505;631.31108881837019;2758.4731825721951;0.0037708242787062129;-0.0068961018351253751;0.02392374724149704;0.0037708242787062129
22860;723.992919921875;2736.65087890625;688.443651686801;2743.1805923558709;631.31108881837019;2758.4731825721951;0.0055631483975193069;-0.0068961018351253751;0.02392374724149704;0.0055631483975193069
22870;697.1922607421875;2734.44873046875;686.40256806863567;2743.3277080737248;625.02796250723372;2764.0317627284094;0.0076216197910701951;-0.0066882864295857332;0.026781095191836357;0.0076216197910701951
22880;697.1922607421875;2734.44873046875;684.41289283490562;2743.4974582286968;625.02796250723372;2764.0317627284094;0.006989243620981871;-0.0066882864295857332;0.026781095191836357;0.006989243620981871
22890;697.1922607421875;2734.44873046875;681.93027165747719;2743.7938465263987;625.02796250723372;2764.0317627284094;0.0059561899010114041;-0.0066882864295857332;0.026781095191836357;0.0059561899010114041
22900;697.1922607421875;2734.44873046875;679.59426948356577;2744.2669140057924;625.02796250723372;2764.0317627284094;0.006410633401055456;-0.0066882864295857332;0.026781095191836357;0.006410633401055456
22910;697.1922607421875;2734.44873046875;677.54695810643113;2744.8409443100827;625.02796250723372;2764.0317627284094;0.0069362846036793149;-0.0066882864295857332;0.026781095191836357;0.0069362846036793149
22920;700.3927001953125;2731.95458984375;675.79198286822077;2745.2367349556662;619.44739762140568;2770.2953713871934;0.0069453523656102679;-0.0064748644349282682;0.03253452479839325;0.0069453523656102679
22930;700.3927001953125;2731.95458984375;674.20162244321853;2745.4471002873115;619.44739762140568;2770.2953713871934;0.0070300815875021586;-0.0064748644349282682;0.03253452479839325;0.0070300815875021586
22940;700.3927001953125;2731.95458984375;672.5602012541417;2745.8282090213647;619.44739762140568;2770.2953713871934;0.0079100811546481079;-0.0064748644349282682;0.03253452479839325;0.0079100811546481079
22950;700.3927001953125;2731.95458984375;670.8625996236425;2746.4555414762181;619.44739762140568;2770.2953713871934;0.0092168555172090147;-0.0064748644349282682;0.03253452479839325;0.0092168555172090147
22960;681.457763671875;2731.439697265625;669.40284738854734;2747.1444605681372;619.44739762140568;2770.2953713871934;0.0092417138316751787;-0.0064748644349282682;0.02636435441672802;0.0092417138316751787
22970;681.457763671875;2731.439697265625;668.19207255703168;2747.7731144953013;614.63119575129838;2777.1645837939423;0.00903906715025594;-0.0062564054456267192;0.02636435441672802;0.00903906715025594
22980;681.457763671875;2731.439697265625;666.76775451981985;2748.3726794486865;614.63119575129838;2777.1645837939423;0.0096857708827972032;-0.0062564054456267192;0.02636435441672802;0.0096857708827972032
22990;681.457763671875;2731.439697265625;665.45531367644594;2748.9415451168215;614.63119575129838;2777.1645837939423;0.00973892851176614;-0.0062564054456267192;0.02636435441672802;0.00973892851176614
23000;674.18115234375;2734.693603515625;664.2053406013257;2749.4517710003952;614.63119575129838;2777.1645837939423;0.009109785326223167;-0.0062564054456267192;0.017088573426008224;0.009109785326223167
23010;674.18115234375;2734.693603515625;662.86347527371925;2750.1722999109293;614.63119575129838;2777.1645837939423;0.0094717113610788325;-0.0062564054456267192;0.017088573426008224;0.0094717113610788325
23020;674.18115234375;2734.693603515625;661.50129485859861;2750.9977221366526;610.50744265951857;2784.7021064163491;0.0098698265664441762;-0.0060280761766444389;0.017088573426008224;0.0098698265664441762
23030;674.18115234375;2734.693603515625;660.45163874916;2751.6421204386611;610.50744265951857;2784.7021064163491;0.0097526336910892;-0.0060280761766444389;0.017088573426008224;0.0097526336910892
23040;674.18115234375;2734.693603515625;659.56448331302863;2752.0970055128932;610.50744265951857;2784.7021064163491;0.0090116576094507357;-0.0060280761766444389;0.017088573426008224;0.0090116576094507357
23050;667.335693359375;2735.218505859375;658.34360670192;2752.6841766041312;610.50744265951857;2784.7021064163491;0.0086947280453200139;-0.0060280761766444389;0.034075122326612473;0.0086947280453200139
23060;667.335693359375;2735.218505859375;656.93339891631831;2753.5065615515159;610.50744265951857;2784.7021064163491;0.00915742718702813;-0.0060280761766444389;0.034075122326612473;0.00915742718702813
23070;667.335693359375;2735.218505859375;655.96245361915237;2754.1807278242059;607.08709630021167;2792.8607669352232;0.0090089054161276768;-0.0057887870888673788;0.034075122326612473;0.0090089054161276768
23080;667.335693359375;2735.218505859375;655.1829729679157;2754.8577412637683;607.08709630021167;2792.8607669352232;0.0083505419342695623;-0.0057887870888673788;0.034075122326612473;0.0083505419342695623
23090;0;0;654.096097710093;2755.5681530651254;607.08709630021167;2792.8607669352232;0.0087592920133534851;-0.0057887870888673788;0;0.0087592920133534851
23100;0;0;652.931020169591;2756.3424252199011;607.08709630021167;2792.8607669352232;0.0094669631419675559;-0.0057887870888673788;0;0.0094669631419675559
23110;0;0;651.82543016169348;2757.2229326067486;607.08709630021167;2792.8607669352232;0.0087851939037453339;-0.0057887870888673788;0;0.0087851939037453339
23120;0;0;650.73710296749562;2758.1133693066517;604.34861433060325;2801.6522912742735;0.0076110357712515066;-0.0055359614144387757;0;0.0076110357712515066
23130;649.0711669921875;2745.00537109375;649.49265684898876;2759.0552552862482;604.34861433060325;2801.6522912742735;0.0076299738056465677;-0.0055359614144387757;0.024661028757691383;0.0076299738056465677
23140;649.0711669921875;2745.00537109375;648.48104336056679;2759.7801502959369;604.34861433060325;2801.6522912742735;0.0073837793585107654;-0.0055359614144387757;0.024661028757691383;0.0073837793585107654
23150;649.0711669921875;2745.00537109375;647.6445672256059;2760.3444261591908;604.34861433060325;2801.6522912742735;0.0065149599607741762;-0.0055359614144387757;0.024661028757691383;0.0065149599607741762
23160;649.0711669921875;2745.00537109375;646.44221982642489;2761.1967661985736;604.34861433060325;2801.6522912742735;0.0062608458576569291;-0.0055359614144387757;0.024661028757691383;0.0062608458576569291
23170;649.0711669921875;2745.00537109375;645.36068324718963;2761.7348792576486;602.28022658534292;2811.0847981823649;0.0054979459669041867;-0.0052675794745455345;0.024661028757691383;0.0054979459669041867
23180;0;0;644.60160554764332;2762.1069717414157;602.28022658534292;2811.0847981823649;0.0039283395960713185;-0.0052675794745455345;0;0.0039283395960713185
23190;0;0;643.5815584191181;2762.954520043148;602.28022658534292;2811.0847981823649;0.0029804463895887539;-0.0052675794745455345;0;0.0029804463895887539
23200;0;0;642.18335900420618;2764.3581163936487;602.28022658534292;2811.0847981823649;0.0024691194609220875;-0.0052675794745455345;0;0.0024691194609220875
23210;0;0;640.97503553055572;2765.3351249424668;602.28022658534292;2811.0847981823649;0.0025259335641072728;-0.0052675794745455345;0;0.0025259335641072728
23220;642.19482421875;2750.521484375;640.10887690607;2766.22481284904;600.87514185074781;2821.1674046739736;0.002147172876206038;-0.0049820827553229818;0.016080955043435097;0.002147172876206038
23230;642.19482421875;2750.521484375;639.00316633757723;2767.4722808635456;600.87514185074781;2821.1674046739736;0.0014085895347986303;-0.0049820827553229818;0.016080955043435097;0.0014085895347986303
23240;642.19482421875;2750.521484375;637.66381570982833;2768.4676949207819;600.87514185074781;2821.1674046739736;0.0020287640497615379;-0.0049820827553229818;0.016080955043435097;0.0020287640497615379
23250;642.19482421875;2750.521484375;636.44429151907138;2769.5868470265505;600.87514185074781;2821.1674046739736;0.0030593735762661743;-0.0049820827553229818;0.016080955043435097;0.0030593735762661743
23260;634.74224853515625;2756.9443359375;635.35764595713817;2770.5808614113703;600.87514185074781;2821.1674046739736;0.0039660488011353939;-0.0049820827553229818;0.011366826482117176;0.0039660488011353939
23270;634.74224853515625;2756.9443359375;634.3080439710285;2771.3955422149938;600.12438147857961;2842.9291702105952;0.0041250739323485143;-0.0041982414166886195;0.011366826482117176;0.0041250739323485143
23280;634.74224853515625;2756.9443359375;633.26321652011541;2772.5926164566472;600.12438147857961;2842.9291702105952;0.003648288460389411;-0.0041982414166886195;0.011366826482117176;0.003648288460389411
23290;634.74224853515625;2756.9443359375;632.39242755667055;2773.5345395799845;600.12438147857961;2842.9291702105952;0.0039906063221375526;-0.0041982414166886195;0.011366826482117176;0.0039906063221375526
23300;634.74224853515625;2756.9443359375;631.38398903557186;2774.4790828926034;600.12438147857961;2842.9291702105952;0.0043105629708731514;-0.0041982414166886195;0.011366826482117176;0.0043105629708731514
23310;637.3013916015625;2760.51220703125;630.140552583865;2775.9787966077329;600.12438147857961;2842.9291702105952;0.0035857281613929982;-0.0041982414166886195;0.011537492275238037;0.0035857281613929982
23320;637.3013916015625;2760.51220703125;629.0164779277186;2777.1567063365637;600.8602059647543;2853.68925186834;0.0045725647955632033;-0.0038958193167667977;0.011537492275238037;0.0045725647955632033
23330;637.3013916015625;2760.51220703125;628.07595257179992;2778.1210063237618;600.8602059647543;2853.68925186834;0.0065738935786562487;-0.0038958193167667977;0.011537492275238037;0.0065738935786562487
23340;637.3013916015625;2760.51220703125;627.21967568557318;2779.4269314180333;600.8602059647543;2853.68925186834;0.006604591531227005;-0.0038958193167667977;0.011537492275238037;0.006604591531227005
23350;633.62481689453125;2764.497802734375;626.29551281223132;2780.6546010762036;600.8602059647543;2853.68925186834;0.0076955124303955107;-0.0038958193167667977;0.010487719438970089;0.0076955124303955107
23360;633.62481689453125;2764.497802734375;625.471135298673;2781.8097498728644;600.8602059647543;2853.68925186834;0.00930578908363406;-0.0038958193167667977;0.010487719438970089;0.00930578908363406
23370;633.62481689453125;2764.497802734375;624.688706453809;2783.0447739723827;602.25721501745636;2863.7908466002677;0.010472828485286186;-0.0036126384489278537;0.010487719438970089;0.010472828485286186
23380;633.62481689453125;2764.497802734375;623.73410477892332;2784.4389873991695;602.25721501745636;2863.7908466002677;0.012347842799934136;-0.0036126384489278537;0.010487719438970089;0.012347842799934136
23390;633.62481689453125;2764.497802734375;622.84442799761121;2785.7797634137596;602.25721501745636;2863.7908466002677;0.014715433900102274;-0.0036126384489278537;0.010487719438970089;0.014715433900102274
23400;626.6300048828125;2771.940185546875;622.08991449608027;2787.1405562103655;602.25721501745636;2863.7908466002677;0.01662377429818231;-0.0036126384489278537;0.003668884513899684;0.01662377429818231
23410;626.6300048828125;2771.940185546875;621.30394267076338;2788.5368128304717;602.25721501745636;2863.7908466002677;0.01900542018655315;-0.0036126384489278537;0.003668884513899684;0.01900542018655315
23420;626.6300048828125;2771.940185546875;620.52697614323984;2790.0155071621689;604.3183806804899;2873.2430470163058;0.02163594588590069;-0.0033475114293940378;0.003668884513899684;0.02163594588590069
23430;626.6300048828125;2771.940185546875;619.76273245957964;2791.523987486481;604.3183806804899;2873.2430470163058;0.023558397090032532;-0.0033475114293940378;0.003668884513899684;0.023558397090032532
23440;617.2398681640625;2775.314453125;619.02750884148008;2793.0772657891134;604.3183806804899;2873.2430470163058;0.025745694298048981;-0.0033475114293940378;0.01387273520231247;0.025745694298048981
23450;617.2398681640625;2775.314453125;618.3283548142939;2794.7107863779361;604.3183806804899;2873.2430470163058;0.02794899460277539;-0.0033475114293940378;0.01387273520231247;0.02794899460277539
23460;617.2398681640625;2775.314453125;617.58422009730441;2796.3101454017665;604.3183806804899;2873.2430470163058;0.029967167929807796;-0.0033475114293940378;0.01387273520231247;0.029967167929807796
23470;617.2398681640625;2775.314453125;616.906107026239;2797.8730523429176;607.05046065208;2882.0549464250907;0.031927283454779756;-0.003098746509042947;0.01387273520231247;0.031927283454779756
23480;617.2398681640625;2775.314453125;616.25814398581042;2799.394025540757;607.05046065208;2882.0549464250907;0.0339624879964773;-0.003098746509042947;0.01387273520231247;0.0339624879964773
23490;620.22393798828125;2779.64453125;615.64931294497683;2800.8739775964914;607.05046065208;2882.0549464250907;0.03629928707747393;-0.003098746509042947;0.024774949997663498;0.03629928707747393
23500;620.22393798828125;2779.64453125;615.087659184325;2802.6104756495038;607.05046065208;2882.0549464250907;0.03812032927338898;-0.003098746509042947;0.024774949997663498;0.03812032927338898
23510;620.22393798828125;2779.64453125;614.44754737644109;2804.4754379121191;607.05046065208;2882.0549464250907;0.039861740885742833;-0.003098746509042947;0.024774949997663498;0.039861740885742833
23520;620.22393798828125;2779.64453125;613.90438041158939;2806.2545201601547;610.46516977177725;2890.2346595070617;0.041472110175602782;-0.0028642368968366692;0.024774949997663498;0.041472110175602782
23530;615.21368408203125;2792.281494140625;613.46713178270045;2808.42037057339;610.46516977177725;2890.2346595070617;0.04098319198910734;-0.0028642368968366692;0.046225350350141525;0.04098319198910734
23540;615.21368408203125;2792.281494140625;613.10301444592642;2810.400285122264;610.46516977177725;2890.2346595070617;0.041199870257094137;-0.0028642368968366692;0.046225350350141525;0.041199870257094137
23550;615.21368408203125;2792.281494140625;612.7107221136722;2812.3846289683356;610.46516977177725;2890.2346595070617;0.042632601568864115;-0.0028642368968366692;0.046225350350141525;0.042632601568864115
23560;615.21368408203125;2792.281494140625;612.34526981563431;2814.5728417015589;610.46516977177725;2890.2346595070617;0.042517024781516394;-0.0028642368968366692;0.046225350350141525;0.042517024781516394
23570;615.21368408203125;2792.281494140625;612.08323757967707;2816.4566353620658;614.583890214183;2897.7938296108628;0.042667736243573014;-0.002641377332773775;0.046225350350141525;0.042667736243573014
23580;600.00958251953125;2798.259765625;611.82590798976457;2818.5133119639218;614.583890214183;2897.7938296108628;0.042191985455972032;-0.002641377332773775;0.043849952518939972;0.042191985455972032
23590;600.00958251953125;2798.259765625;611.61423088791457;2821.0016512525194;614.583890214183;2897.7938296108628;0.040963470800444594;-0.002641377332773775;0.043849952518939972;0.040963470800444594
23600;600.00958251953125;2798.259765625;611.37853846253779;2823.3690313249745;614.583890214183;2897.7938296108628;0.04012118603545671;-0.002641377332773775;0.043849952518939972;0.04012118603545671
23610;600.00958251953125;2798.259765625;611.26470091946032;2825.536104209958;614.583890214183;2897.7938296108628;0.039135819842958212;-0.002641377332773775;0.043849952518939972;0.039135819842958212
23620;610.0206298828125;2805.7880859375;611.13845330440734;2827.7601498768427;619.395247911955;2904.6848245493115;0.037042963283076054;-0.0024290564921911869;0.058546449989080429;0.037042963283076054
23630;610.0206298828125;2805.7880859375;610.93241052454835;2829.8255753668668;619.395247911955;2904.6848245493115;0.035292981873508766;-0.0024290564921911869;0.058546449989080429;0.035292981873508766
23640;610.0206298828125;2805.7880859375;610.9295347335102;2832.02890194388;619.395247911955;2904.6848245493115;0.0337832173903188;-0.0024290564921911869;0.058546449989080429;0.0337832173903188
23650;610.0206298828125;2805.7880859375;610.9957627592421;2834.5169955979245;619.395247911955;2904.6848245493115;0.031531029176158271;-0.0024290564921911869;0.058546449989080429;0.031531029176158271
23660;602.2320556640625;2821.09814453125;611.081312567594;2836.9268851650404;619.395247911955;2904.6848245493115;0.029414991050509716;-0.0024290564921911869;0.051880728453397751;0.029414991050509716
23670;602.2320556640625;2821.09814453125;611.27001320200827;2839.1087006311113;624.97199732264858;2910.9719816308607;0.028172324853895422;-0.0022225170527092027;0.051880728453397751;0.028172324853895422
23680;602.2320556640625;2821.09814453125;611.38697374004448;2841.3446824125795;624.97199732264858;2910.9719816308607;0.026420915278408962;-0.0022225170527092027;0.051880728453397751;0.026420915278408962
23690;602.2320556640625;2821.09814453125;611.38032088736736;2843.8277853883446;624.97199732264858;2910.9719816308607;0.023190915081467492;-0.0022225170527092027;0.051880728453397751;0.023190915081467492
23700;602.2320556640625;2821.09814453125;611.37894419899726;2846.2195036395015;624.97199732264858;2910.9719816308607;0.020977992675038647;-0.0022225170527092027;0.051880728453397751;0.020977992675038647
23710;596.2425537109375;2828.845458984375;611.53581847557666;2848.6397964250473;624.97199732264858;2910.9719816308607;0.018806137527069153;-0.0022225170527092027;0.043661236763000488;0.018806137527069153
23720;596.2425537109375;2828.845458984375;611.76503069820808;2851.0851734755756;631.25294617491863;2916.5557228537727;0.016163612036307746;-0.0020223122185595906;0.043661236763000488;0.016163612036307746
23730;596.2425537109375;2828.845458984375;611.970300087458;2853.5247106850766;631.25294617491863;2916.5557228537727;0.013711511330685784;-0.0020223122185595906;0.043661236763000488;0.013711511330685784
23740;596.2425537109375;2828.845458984375;612.22337933408448;2855.9501207623684;631.25294617491863;2916.5557228537727;0.011018799150589178;-0.0020223122185595906;0.043661236763000488;0.011018799150589178
23750;596.51318359375;2836.64697265625;612.40104220718933;2858.3642325234555;631.25294617491863;2916.5557228537727;0.0081257576795527968;-0.0020223122185595906;0.036888681352138519;0.0081257576795527968
23760;596.51318359375;2836.64697265625;612.44182195426447;2860.7514246794735;631.25294617491863;2916.5557228537727;0.0056025312423378911;-0.0020223122185595906;0.036888681352138519;0.0056025312423378911
