Name;CameraNoise;
File;E:\hawino\Measurements\CameraNoise.csv;
Starttime of export;133204328342999000;Donnerstag, 9. Februar 2023;17:13:54.299
Endtime of export;133204328760099000;Donnerstag, 9. Februar 2023;17:14:36.009


Name;cam2x;Name;cam2y;Name;cam2theta;Name;cam4x;Name;cam4y;Name;cam4theta;Name;cam3x;Name;cam3y;Name;cam3theta;Name;cam2e;Name;cam3e;Name;cam4e
SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10
SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True
SymbolName;CameraNoise.cam2x;SymbolName;CameraNoise.cam2y;SymbolName;CameraNoise.cam2theta;SymbolName;CameraNoise.cam4x;SymbolName;CameraNoise.cam4y;SymbolName;CameraNoise.cam4theta;SymbolName;CameraNoise.cam3x;SymbolName;CameraNoise.cam3y;SymbolName;CameraNoise.cam3theta;SymbolName;CameraNoise.cam2e;SymbolName;CameraNoise.cam3e;SymbolName;CameraNoise.cam4e
NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1
Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851

1000;6617.08740234375;1000;3414.2080078125;1000;-0.47722986340522766;1000;4792.8955078125;1000;2289.551513671875;1000;1.5504136085510254;1000;1885.04638671875;1000;873.00299072265625;1000;-2.7738096714019775;1000;1.3710302114486694;1000;1.9427376985549927;1000;1.4280909299850464
1010;6617.033203125;1010;3414.211181640625;1010;-0.47718840837478638;1010;4792.8720703125;1010;2289.463134765625;1010;1.5501585006713867;1010;1885.06689453125;1010;872.96478271484375;1010;-2.7734222412109375;1010;1.5366305112838745;1010;1.932914137840271;1010;1.6287243366241455
1020;6617.033203125;1020;3414.211181640625;1020;-0.47718840837478638;1020;4792.8720703125;1020;2289.463134765625;1020;1.5501585006713867;1020;1885.06689453125;1020;872.96478271484375;1020;-2.7734222412109375;1020;1.5366305112838745;1020;1.932914137840271;1020;1.6287243366241455
1030;6617.033203125;1030;3414.211181640625;1030;-0.47718840837478638;1030;4792.8720703125;1030;2289.463134765625;1030;1.5501585006713867;1030;1885.06689453125;1030;872.96478271484375;1030;-2.7734222412109375;1030;1.5366305112838745;1030;1.932914137840271;1030;1.6287243366241455
1040;6617.033203125;1040;3414.211181640625;1040;-0.47718840837478638;1040;4792.8720703125;1040;2289.463134765625;1040;1.5501585006713867;1040;1885.06689453125;1040;872.96478271484375;1040;-2.7734222412109375;1040;1.5366305112838745;1040;1.932914137840271;1040;1.6287243366241455
1050;6617.033203125;1050;3414.211181640625;1050;-0.47718840837478638;1050;4792.8720703125;1050;2289.463134765625;1050;1.5501585006713867;1050;1885.06689453125;1050;872.96478271484375;1050;-2.7734222412109375;1050;1.5366305112838745;1050;1.932914137840271;1050;1.6287243366241455
1060;6617.0322265625;1060;3414.19970703125;1060;-0.477485328912735;1060;4792.8857421875;1060;2289.45947265625;1060;1.5495872497558594;1060;1885.06298828125;1060;872.967041015625;1060;-2.7733035087585449;1060;1.5125170946121216;1060;1.3143140077590942;1060;1.3662104606628418
1070;6617.0322265625;1070;3414.19970703125;1070;-0.477485328912735;1070;4792.8857421875;1070;2289.45947265625;1070;1.5495872497558594;1070;1885.06298828125;1070;872.967041015625;1070;-2.7733035087585449;1070;1.5125170946121216;1070;1.3143140077590942;1070;1.3662104606628418
1080;6617.0322265625;1080;3414.19970703125;1080;-0.477485328912735;1080;4792.8857421875;1080;2289.45947265625;1080;1.5495872497558594;1080;1885.06298828125;1080;872.967041015625;1080;-2.7733035087585449;1080;1.5125170946121216;1080;1.3143140077590942;1080;1.3662104606628418
1090;6617.0322265625;1090;3414.19970703125;1090;-0.477485328912735;1090;4792.8857421875;1090;2289.45947265625;1090;1.5495872497558594;1090;1885.06298828125;1090;872.967041015625;1090;-2.7733035087585449;1090;1.5125170946121216;1090;1.3143140077590942;1090;1.3662104606628418
1100;6617.0322265625;1100;3414.19970703125;1100;-0.477485328912735;1100;4792.8857421875;1100;2289.45947265625;1100;1.5495872497558594;1100;1885.06298828125;1100;872.967041015625;1100;-2.7733035087585449;1100;1.5125170946121216;1100;1.3143140077590942;1100;1.3662104606628418
1110;6617.04736328125;1110;3414.197509765625;1110;-0.47779464721679688;1110;4792.82421875;1110;2289.505615234375;1110;1.5500686168670654;1110;1885.09130859375;1110;872.9508056640625;1110;-2.7739119529724121;1110;1.5558643341064453;1110;1.6544218063354492;1110;1.3703268766403198
1120;6617.04736328125;1120;3414.197509765625;1120;-0.47779464721679688;1120;4792.82421875;1120;2289.505615234375;1120;1.5500686168670654;1120;1885.09130859375;1120;872.9508056640625;1120;-2.7739119529724121;1120;1.5558643341064453;1120;1.6544218063354492;1120;1.3703268766403198
1130;6617.04736328125;1130;3414.197509765625;1130;-0.47779464721679688;1130;4792.82421875;1130;2289.505615234375;1130;1.5500686168670654;1130;1885.09130859375;1130;872.9508056640625;1130;-2.7739119529724121;1130;1.5558643341064453;1130;1.6544218063354492;1130;1.3703268766403198
1140;6617.04736328125;1140;3414.197509765625;1140;-0.47779464721679688;1140;4792.82421875;1140;2289.505615234375;1140;1.5500686168670654;1140;1885.09130859375;1140;872.9508056640625;1140;-2.7739119529724121;1140;1.5558643341064453;1140;1.6544218063354492;1140;1.3703268766403198
1150;6617.04736328125;1150;3414.197509765625;1150;-0.47779464721679688;1150;4792.82421875;1150;2289.505615234375;1150;1.5500686168670654;1150;1885.09130859375;1150;872.9508056640625;1150;-2.7739119529724121;1150;1.5558643341064453;1150;1.6544218063354492;1150;1.3703268766403198
1160;6617.04736328125;1160;3414.197509765625;1160;-0.47779464721679688;1160;4792.82421875;1160;2289.505615234375;1160;1.5500686168670654;1160;1885.09130859375;1160;872.9508056640625;1160;-2.7739119529724121;1160;1.5558643341064453;1160;1.6544218063354492;1160;1.3703268766403198
1170;6617.02978515625;1170;3414.190673828125;1170;-0.4776974618434906;1170;4792.89599609375;1170;2289.49072265625;1170;1.5491489171981812;1170;1885.102783203125;1170;872.97210693359375;1170;-2.7738256454467773;1170;1.5137253999710083;1170;1.7384622097015381;1170;1.3686736822128296
1180;6617.02978515625;1180;3414.190673828125;1180;-0.4776974618434906;1180;4792.89599609375;1180;2289.49072265625;1180;1.5491489171981812;1180;1885.102783203125;1180;872.97210693359375;1180;-2.7738256454467773;1180;1.5137253999710083;1180;1.7384622097015381;1180;1.3686736822128296
1190;6617.02978515625;1190;3414.190673828125;1190;-0.4776974618434906;1190;4792.89599609375;1190;2289.49072265625;1190;1.5491489171981812;1190;1885.102783203125;1190;872.97210693359375;1190;-2.7738256454467773;1190;1.5137253999710083;1190;1.7384622097015381;1190;1.3686736822128296
1200;6617.02978515625;1200;3414.190673828125;1200;-0.4776974618434906;1200;4792.89599609375;1200;2289.49072265625;1200;1.5491489171981812;1200;1885.102783203125;1200;872.97210693359375;1200;-2.7738256454467773;1200;1.5137253999710083;1200;1.7384622097015381;1200;1.3686736822128296
1210;6617.02978515625;1210;3414.190673828125;1210;-0.4776974618434906;1210;4792.89599609375;1210;2289.49072265625;1210;1.5491489171981812;1210;1885.102783203125;1210;872.97210693359375;1210;-2.7738256454467773;1210;1.5137253999710083;1210;1.7384622097015381;1210;1.3686736822128296
1220;6617.04736328125;1220;3414.190185546875;1220;-0.47755783796310425;1220;4792.8984375;1220;2289.527099609375;1220;1.5499470233917236;1220;1885.0908203125;1220;872.909912109375;1220;-2.774235725402832;1220;1.5457659959793091;1220;1.7798646688461304;1220;1.1785056591033936
1230;6617.04736328125;1230;3414.190185546875;1230;-0.47755783796310425;1230;4792.8984375;1230;2289.527099609375;1230;1.5499470233917236;1230;1885.0908203125;1230;872.909912109375;1230;-2.774235725402832;1230;1.5457659959793091;1230;1.7798646688461304;1230;1.1785056591033936
1240;6617.04736328125;1240;3414.190185546875;1240;-0.47755783796310425;1240;4792.8984375;1240;2289.527099609375;1240;1.5499470233917236;1240;1885.0908203125;1240;872.909912109375;1240;-2.774235725402832;1240;1.5457659959793091;1240;1.7798646688461304;1240;1.1785056591033936
1250;6617.04736328125;1250;3414.190185546875;1250;-0.47755783796310425;1250;4792.8984375;1250;2289.527099609375;1250;1.5499470233917236;1250;1885.0908203125;1250;872.909912109375;1250;-2.774235725402832;1250;1.5457659959793091;1250;1.7798646688461304;1250;1.1785056591033936
1260;6617.04736328125;1260;3414.190185546875;1260;-0.47755783796310425;1260;4792.8984375;1260;2289.527099609375;1260;1.5499470233917236;1260;1885.0908203125;1260;872.909912109375;1260;-2.774235725402832;1260;1.5457659959793091;1260;1.7798646688461304;1260;1.1785056591033936
1270;6617.00830078125;1270;3414.187744140625;1270;-0.47789666056632996;1270;4792.912109375;1270;2289.5966796875;1270;1.5493953227996826;1270;1885.1353759765625;1270;872.99676513671875;1270;-2.773693323135376;1270;1.5668032169342041;1270;1.8918821811676025;1270;1.2410780191421509
1280;6617.00830078125;1280;3414.187744140625;1280;-0.47789666056632996;1280;4792.912109375;1280;2289.5966796875;1280;1.5493953227996826;1280;1885.1353759765625;1280;872.99676513671875;1280;-2.773693323135376;1280;1.5668032169342041;1280;1.8918821811676025;1280;1.2410780191421509
1290;6617.00830078125;1290;3414.187744140625;1290;-0.47789666056632996;1290;4792.912109375;1290;2289.5966796875;1290;1.5493953227996826;1290;1885.1353759765625;1290;872.99676513671875;1290;-2.773693323135376;1290;1.5668032169342041;1290;1.8918821811676025;1290;1.2410780191421509
1300;6617.00830078125;1300;3414.187744140625;1300;-0.47789666056632996;1300;4792.912109375;1300;2289.5966796875;1300;1.5493953227996826;1300;1885.1353759765625;1300;872.99676513671875;1300;-2.773693323135376;1300;1.5668032169342041;1300;1.8918821811676025;1300;1.2410780191421509
1310;6617.0380859375;1310;3414.20654296875;1310;-0.47734862565994263;1310;4792.9208984375;1310;2289.56591796875;1310;1.5491759777069092;1310;1885.068115234375;1310;872.9696044921875;1310;-2.7737877368927;1310;1.6087621450424194;1310;1.498397707939148;1310;1.4976760149002075
1320;6617.0380859375;1320;3414.20654296875;1320;-0.47734862565994263;1320;4792.9208984375;1320;2289.56591796875;1320;1.5491759777069092;1320;1885.068115234375;1320;872.9696044921875;1320;-2.7737877368927;1320;1.6087621450424194;1320;1.498397707939148;1320;1.4976760149002075
1330;6617.0380859375;1330;3414.20654296875;1330;-0.47734862565994263;1330;4792.9208984375;1330;2289.56591796875;1330;1.5491759777069092;1330;1885.068115234375;1330;872.9696044921875;1330;-2.7737877368927;1330;1.6087621450424194;1330;1.498397707939148;1330;1.4976760149002075
1340;6617.0380859375;1340;3414.20654296875;1340;-0.47734862565994263;1340;4792.9208984375;1340;2289.56591796875;1340;1.5491759777069092;1340;1885.068115234375;1340;872.9696044921875;1340;-2.7737877368927;1340;1.6087621450424194;1340;1.498397707939148;1340;1.4976760149002075
1350;6617.0380859375;1350;3414.20654296875;1350;-0.47734862565994263;1350;4792.9208984375;1350;2289.56591796875;1350;1.5491759777069092;1350;1885.068115234375;1350;872.9696044921875;1350;-2.7737877368927;1350;1.6087621450424194;1350;1.498397707939148;1350;1.4976760149002075
1360;6617.0185546875;1360;3414.19775390625;1360;-0.47742262482643127;1360;4792.908203125;1360;2289.570068359375;1360;1.5491653680801392;1360;1885.126708984375;1360;872.9617919921875;1360;-2.7726743221282959;1360;1.5702058076858521;1360;1.2674801349639893;1360;1.2922900915145874
1370;6617.0185546875;1370;3414.19775390625;1370;-0.47742262482643127;1370;4792.908203125;1370;2289.570068359375;1370;1.5491653680801392;1370;1885.126708984375;1370;872.9617919921875;1370;-2.7726743221282959;1370;1.5702058076858521;1370;1.2674801349639893;1370;1.2922900915145874
1380;6617.0185546875;1380;3414.19775390625;1380;-0.47742262482643127;1380;4792.908203125;1380;2289.570068359375;1380;1.5491653680801392;1380;1885.126708984375;1380;872.9617919921875;1380;-2.7726743221282959;1380;1.5702058076858521;1380;1.2674801349639893;1380;1.2922900915145874
1390;6617.0185546875;1390;3414.19775390625;1390;-0.47742262482643127;1390;4792.908203125;1390;2289.570068359375;1390;1.5491653680801392;1390;1885.126708984375;1390;872.9617919921875;1390;-2.7726743221282959;1390;1.5702058076858521;1390;1.2674801349639893;1390;1.2922900915145874
1400;6617.056640625;1400;3414.220947265625;1400;-0.4770297110080719;1400;4792.876953125;1400;2289.54345703125;1400;1.5496715307235718;1400;1885.0704345703125;1400;873.00537109375;1400;-2.7738180160522461;1400;1.3987975120544434;1400;1.5678813457489014;1400;1.2243561744689941
1410;6617.056640625;1410;3414.220947265625;1410;-0.4770297110080719;1410;4792.876953125;1410;2289.54345703125;1410;1.5496715307235718;1410;1885.0704345703125;1410;873.00537109375;1410;-2.7738180160522461;1410;1.3987975120544434;1410;1.5678813457489014;1410;1.2243561744689941
1420;6617.056640625;1420;3414.220947265625;1420;-0.4770297110080719;1420;4792.876953125;1420;2289.54345703125;1420;1.5496715307235718;1420;1885.0704345703125;1420;873.00537109375;1420;-2.7738180160522461;1420;1.3987975120544434;1420;1.5678813457489014;1420;1.2243561744689941
1430;6617.056640625;1430;3414.220947265625;1430;-0.4770297110080719;1430;4792.876953125;1430;2289.54345703125;1430;1.5496715307235718;1430;1885.0704345703125;1430;873.00537109375;1430;-2.7738180160522461;1430;1.3987975120544434;1430;1.5678813457489014;1430;1.2243561744689941
1440;6617.056640625;1440;3414.220947265625;1440;-0.4770297110080719;1440;4792.876953125;1440;2289.54345703125;1440;1.5496715307235718;1440;1885.0704345703125;1440;873.00537109375;1440;-2.7738180160522461;1440;1.3987975120544434;1440;1.5678813457489014;1440;1.2243561744689941
1450;6617.056640625;1450;3414.220947265625;1450;-0.4770297110080719;1450;4792.876953125;1450;2289.54345703125;1450;1.5496715307235718;1450;1885.0704345703125;1450;873.00537109375;1450;-2.7738180160522461;1450;1.3987975120544434;1450;1.5678813457489014;1450;1.2243561744689941
1460;6617.0283203125;1460;3414.206298828125;1460;-0.47723934054374695;1460;4792.8681640625;1460;2289.61474609375;1460;1.5496467351913452;1460;1885.13330078125;1460;872.958251953125;1460;-2.774033784866333;1460;1.4447224140167236;1460;1.4938396215438843;1460;1.4147554636001587
1470;6617.0283203125;1470;3414.206298828125;1470;-0.47723934054374695;1470;4792.8681640625;1470;2289.61474609375;1470;1.5496467351913452;1470;1885.13330078125;1470;872.958251953125;1470;-2.774033784866333;1470;1.4447224140167236;1470;1.4938396215438843;1470;1.4147554636001587
1480;6617.0283203125;1480;3414.206298828125;1480;-0.47723934054374695;1480;4792.8681640625;1480;2289.61474609375;1480;1.5496467351913452;1480;1885.13330078125;1480;872.958251953125;1480;-2.774033784866333;1480;1.4447224140167236;1480;1.4938396215438843;1480;1.4147554636001587
1490;6617.0283203125;1490;3414.206298828125;1490;-0.47723934054374695;1490;4792.8681640625;1490;2289.61474609375;1490;1.5496467351913452;1490;1885.13330078125;1490;872.958251953125;1490;-2.774033784866333;1490;1.4447224140167236;1490;1.4938396215438843;1490;1.4147554636001587
1500;6617.0283203125;1500;3414.206298828125;1500;-0.47723934054374695;1500;4792.8681640625;1500;2289.61474609375;1500;1.5496467351913452;1500;1885.13330078125;1500;872.958251953125;1500;-2.774033784866333;1500;1.4447224140167236;1500;1.4938396215438843;1500;1.4147554636001587
1510;6617.0087890625;1510;3414.1923828125;1510;-0.47741949558258057;1510;4792.927734375;1510;2289.548828125;1510;1.5489174127578735;1510;1885.1456298828125;1510;872.9158935546875;1510;-2.7729156017303467;1510;1.4899348020553589;1510;1.9201304912567139;1510;1.3250014781951904
1520;6617.0087890625;1520;3414.1923828125;1520;-0.47741949558258057;1520;4792.927734375;1520;2289.548828125;1520;1.5489174127578735;1520;1885.1456298828125;1520;872.9158935546875;1520;-2.7729156017303467;1520;1.4899348020553589;1520;1.9201304912567139;1520;1.3250014781951904
1530;6617.0087890625;1530;3414.1923828125;1530;-0.47741949558258057;1530;4792.927734375;1530;2289.548828125;1530;1.5489174127578735;1530;1885.1456298828125;1530;872.9158935546875;1530;-2.7729156017303467;1530;1.4899348020553589;1530;1.9201304912567139;1530;1.3250014781951904
1540;6617.0087890625;1540;3414.1923828125;1540;-0.47741949558258057;1540;4792.927734375;1540;2289.548828125;1540;1.5489174127578735;1540;1885.1456298828125;1540;872.9158935546875;1540;-2.7729156017303467;1540;1.4899348020553589;1540;1.9201304912567139;1540;1.3250014781951904
1550;6617.0087890625;1550;3414.1923828125;1550;-0.47741949558258057;1550;4792.927734375;1550;2289.548828125;1550;1.5489174127578735;1550;1885.1456298828125;1550;872.9158935546875;1550;-2.7729156017303467;1550;1.4899348020553589;1550;1.9201304912567139;1550;1.3250014781951904
1560;6617.0615234375;1560;3414.2001953125;1560;-0.47745180130004883;1560;4792.89453125;1560;2289.574462890625;1560;1.5497870445251465;1560;1885.1112060546875;1560;872.93975830078125;1560;-2.7739627361297607;1560;1.4133967161178589;1560;1.5262502431869507;1560;0.92964673042297363
1570;6617.0615234375;1570;3414.2001953125;1570;-0.47745180130004883;1570;4792.89453125;1570;2289.574462890625;1570;1.5497870445251465;1570;1885.1112060546875;1570;872.93975830078125;1570;-2.7739627361297607;1570;1.4133967161178589;1570;1.5262502431869507;1570;0.92964673042297363
1580;6617.0615234375;1580;3414.2001953125;1580;-0.47745180130004883;1580;4792.89453125;1580;2289.574462890625;1580;1.5497870445251465;1580;1885.1112060546875;1580;872.93975830078125;1580;-2.7739627361297607;1580;1.4133967161178589;1580;1.5262502431869507;1580;0.92964673042297363
1590;6617.0615234375;1590;3414.2001953125;1590;-0.47745180130004883;1590;4792.89453125;1590;2289.574462890625;1590;1.5497870445251465;1590;1885.1112060546875;1590;872.93975830078125;1590;-2.7739627361297607;1590;1.4133967161178589;1590;1.5262502431869507;1590;0.92964673042297363
1600;6617.0615234375;1600;3414.2001953125;1600;-0.47745180130004883;1600;4792.89453125;1600;2289.574462890625;1600;1.5497870445251465;1600;1885.1112060546875;1600;872.93975830078125;1600;-2.7739627361297607;1600;1.4133967161178589;1600;1.5262502431869507;1600;0.92964673042297363
1610;6617.0390625;1610;3414.19140625;1610;-0.47746333479881287;1610;4792.9150390625;1610;2289.527587890625;1610;1.5495845079421997;1610;1885.1337890625;1610;872.986083984375;1610;-2.7739222049713135;1610;1.4720014333724976;1610;1.7725863456726074;1610;1.1316666603088379
1620;6617.0390625;1620;3414.19140625;1620;-0.47746333479881287;1620;4792.9150390625;1620;2289.527587890625;1620;1.5495845079421997;1620;1885.1337890625;1620;872.986083984375;1620;-2.7739222049713135;1620;1.4720014333724976;1620;1.7725863456726074;1620;1.1316666603088379
