Name;Measurements;
File;E:\hawino\Measurements\WallCrash.csv;
Starttime of export;133262943588028000;Dienstag, 18. April 2023;14:25:58.802
Endtime of export;133262943676393450;Dienstag, 18. April 2023;14:26:07.639


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;xKalman, yKalman X;xKalman, yKalman Y;xRef;xCam;xKalman;yObs;yRef;yCam;yKalman;thetaObs;thetaCam;thetaKalman;thetaRef;vX;vXRef;vXContr;vY;vYRef;vYContr;vTheta;vThetaRef;vThetaContr;newCamDataArrived;bumper;accuracyTheta;accuracyXY;arcLengthSlow;Name;FeedForwardLinearization;Name;kObsDelayedCycles;maxAcc;maxRadius;maxRotAcc;maxRotVel;maxSlowVel;maxVel;samplingTime;sObsDelayedCycles;thetaDZ;vrot_max;vtrans_max;i1;i2;i3
106;3062.228515625;1591.05615234375;3062.2103920259342;1591.0512974883161;0;0;3062.2285157308952;1591.0561520198698;0;3062.228515625;3062.2285157308952;1591.0512974883161;0;1591.05615234375;1591.0561520198698;0.32309782121260539;0.32321956753730774;0.32323732600630178;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;526;0;106;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;0;0
108;3062.228515625;1591.05615234375;3062.2103920259342;1591.0512974883161;0;0;3062.2285157308952;1591.0561520198698;0;3062.228515625;3062.2285157308952;1591.0512974883161;0;1591.05615234375;1591.0561520198698;0.32309782121260539;0.32321956753730774;0.32323732600630178;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;536;0;108;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;0
110;3062.228515625;1591.05615234375;3062.2103920259342;1591.0512974883161;0;0;3062.2285157308952;1591.0561520198698;0;3062.228515625;3062.2285157308952;1591.0512974883161;0;1591.05615234375;1591.0561520198698;0.32309782121260539;0.32321956753730774;0.32323732600630178;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;546;0;110;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;-6
112;3062.228515625;1591.05615234375;3062.2103920259342;1591.0512974883161;0;0;3062.2285157308952;1591.0561520198698;0;3062.228515625;3062.2285157308952;1591.0512974883161;0;1591.05615234375;1591.0561520198698;0.32309782121260539;0.32321956753730774;0.32323732600630178;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;556;0;112;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;-18
114;3062.228515625;1591.05615234375;3062.2103920259342;1591.0512974883161;0;0;3062.2285157308952;1591.0561520198698;0;3062.228515625;3062.2285157308952;1591.0512974883161;0;1591.05615234375;1591.0561520198698;0.32309782121260539;0.32321956753730774;0.32323732600630178;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;566;0;114;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;-14
116;3062.228515625;1591.05615234375;3062.2103920259342;1591.0512974883161;0;0;3062.2285157308952;1591.0561520198698;0;3062.228515625;3062.2285157308952;1591.0512974883161;0;1591.05615234375;1591.0561520198698;0.32309782121260539;0.32321956753730774;0.32323732600630178;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;576;0;116;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;-14
118;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;1;0;0.01;2;0.2;586;0;118;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;5;3;-7
120;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;596;0;120;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;5;3;-1
122;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;606;0;122;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;5;3;0
124;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;616;0;124;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;5;3;0
126;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;626;0;126;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;5;3;-8
128;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;636;0;128;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;0
130;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;646;0;130;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;-3
132;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;656;0;132;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;0
134;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;666;0;134;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;0
136;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;676;0;136;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;0
138;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;686;0;138;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;-2
140;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;696;0;140;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;-4
142;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;706;0;142;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;0
144;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;716;0;144;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;0
146;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;726;0;146;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;6;0;-3
148;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;736;0;148;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;0
150;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;746;0;150;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;-2
152;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;756;0;152;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;0
154;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;766;0;154;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;0
156;3062.2568359375;1591.037841796875;3062.2120640067506;1591.0508130834242;0;0;3062.2568355613803;1591.0378423746488;0;3062.2568359375;3062.2568355613803;1591.0508130834242;0;1591.037841796875;1591.0378423746488;0.32309823977537067;0.32310944795608521;0.32307899466373191;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;776;0;156;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;-3
158;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;1;0;0.01;2;0.2;786;0;158;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;3;-7
160;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;796;0;160;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;3;0
162;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;806;0;162;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;3;-10
164;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;816;0;164;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;3;-11
166;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;826;0;166;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;3;0
168;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;836;0;168;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;6;0
170;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;846;0;170;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;6;0
172;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;856;0;172;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;6;0
174;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;866;0;174;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;6;-1
176;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;876;0;176;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;6;-8
178;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;886;0;178;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;9;0;-14
180;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;896;0;180;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;9;0;-10
182;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;906;0;182;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;9;0;0
184;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;916;0;184;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;9;0;-6
186;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;926;0;186;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;9;0;0
188;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;936;0;188;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;-3
190;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;946;0;190;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;0
192;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;956;0;192;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;-10
194;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;966;0;194;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;-5
196;3062.278564453125;1590.956787109375;3062.21445802282;1591.0474281483585;0;0;3062.27856351869;1590.9567893706546;0;3062.278564453125;3062.27856351869;1591.0474281483585;0;1590.956787109375;1590.9567893706546;0.32310937210593593;0.32340747117996216;0.32328473539525976;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;976;0;196;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;0;0;0
198;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;1;0;0.01;2;0.2;986;0;198;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;4;0
200;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;996;0;200;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;4;0
202;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1006;0;202;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;4;5
204;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1016;0;204;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;4;2
206;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1026;0;206;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;4;0
208;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1036;0;208;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;0
210;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1046;0;210;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;-6
212;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1056;0;212;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;0
214;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1066;0;214;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;0
216;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1076;0;216;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;3;0;0
218;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1086;0;218;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;0;0
220;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1096;0;220;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;0;0
222;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1106;0;222;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;0;-3
224;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1116;0;224;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;0;-2
226;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1126;0;226;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;2;0;-6
228;3062.22216796875;1591.0030517578125;3062.2147355808734;1591.0458305982988;0;0;3062.2221688122072;1591.0030503413466;0;3062.22216796875;3062.2221688122072;1591.0458305982988;0;1591.0030517578125;1591.0030503413466;0.32310550816402545;0.32300204038619995;0.32307722569208946;0;0;0;0;0;0;0;0;0;0;0;0;0.01;2;0.2;1136;0;228;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;1;2;0
